stable_id,title_zh,abstract_zh
0c65a4de80941211,中国探测器距离解开中微子质量之谜又近了一步,物理学家希望朱诺设施能够确定哪种类型的中微子具有最高的质量。物理学家希望朱诺设施能够确定哪种类型的中微子具有最高的质量。
86b9b7b0dc43255f,北极冰山交通的扩大重塑了底栖生物多样性,北极正在经历快速变暖，导致海冰和冰川消退1，但冰冻圈变化如何传播到深海仍知之甚少2。在这里，我们确定了一种气候驱动的机制，将冰川加速融化与远远超出崩解​​前沿的深海硬底栖息地的增加联系起来。弗拉姆海峡的海底观测显示，充满碎片的冰山所产生的落石密度和斑块状局部增加。与此同时，四十年的船上记录显示，冰山的出现在 2000 年代初急剧增加。回溯将这些冰山与格陵兰岛东北部和俄罗斯北极地区的主要出口冰川联系起来。在格陵兰岛东北部，冰川不稳定的时间与冰川上升的时间一致，而俄罗斯地区稀疏的卫星覆盖限制了时间归因，尽管有迹象表明冰川活动有所增强。模型敏感性研究表明，除了加剧的崩解之外，更具动态的海冰覆盖还增强了冰川冰的下游运输。沿着这些路径，冰山活动的增加可能会通过增加融化和相关的岩石输入来重塑深海栖息地，并随着北极海上交通的扩大而增加航行危险。尽管与更新世海因里希事件的冰山排放相比，这一机制较为温和，但这种机制提供了气候变暖时冰冻圈对海底的远程影响的现代模拟。
e45974d7ffc69086,激动性神经毒素对人类 Nav1.6 的不同结合姿势,"电压门控钠 (Nav) 通道是各种有毒毒素的关键目标。破译代表性毒素的结合姿势和作用机制将有助于剖析通道的功能机制并促进针对 Nav 通道的治疗开发1,2。在这里，我们展示了三种激动性肽毒素在人类 Nav1.6-β1 通道复合物上的不同结合姿势的冷冻电子显微镜 (cryo-EM) 结构。球状 β-蝎子毒素 Cn2 坐落在 Nav1.6 核心 α-单元 (VSDII) 第二个重复中的电压传感结构域 (VSD) 的细胞外片段和 Nav1.6 核心 α-单元 (ECLIII) 第三个重复中的孔细胞外环之间，通过与两个蛋白质区域和支链 N1372-聚糖的相互作用而稳定。锥螺ι-芋螺毒素 RXIA 采用细长构象，跨越 VSDI 和 VSDIV，包裹在孔域 (PD) 的肩部。子弹蚁衍生毒素 δ-paraponeritoxin-Pc1a 以跨膜螺旋形式存在，位于 VSDII 和 PDIII 之间。我们的研究结果通过功能表征得到证实，说明了肽毒素结合姿势和作用机制的多样性，将 VSDI 或 VSDII 上态的稳定与通道激活联系起来，并为选择性 Nav 通道调制器的合理设计提供了线索。"
dc97c9a9ea76f705,构建用户驱动的气候适应产品,"气候适应产品传统上是使用依赖于现有气候信息的供应驱动模型来开发的，导致可用性差距1,2,3,4。为了更好地满足用户需求，气候服务领域已经认识到需要转向强调共同生产的需求驱动模式，即通过共享知识实践创建用户驱动的、科学的产品1,2,3,4,5。然而，联合生产可能具有挑战性，特别是对于不熟悉该方法的研究人员或具有复杂用户需求的数字和基于软件的产品2,5,6,7,8。来自人机交互领域的以用户为中心的设计提供了一个可以补充产品开发联合生产方法的流程，但其潜力仍未得到充分开发2。在这里，我们展示了如何将以用户为中心的设计融入并加强联合生产方法，以构建用户驱动的气候适应产品。通过对联合生产和以用户为中心的设计文献进行系统回顾，我们确定了这两种方法的关键流程、机制和最佳实践。我们的研究结果为研究人员提供了实用指导，并提出了开发有用、可用和使用的气候适应产品的综合方法。"
81be0ab28c199bd9,用于治疗胆汁酸相关肝脏疾病的一流脉冲 FXR 激动剂,"核受体是新陈代谢的核心调节因子1，但强制持续激活受体的治疗策略常常会导致疗效降低和不可接受的毒性。在这里，我们报告了一种第一原理药物设计策略，该策略将药代动力学与生理信号循环相结合。我们开发了 linafexor，一种有效的法尼醇 X 受体 (FXR)2 非胆汁酸激动剂；它专为快速全身清除而设计，可实现反映内源性胆汁酸动力学的脉动受体激活3,4,5。 Linafexor 在代谢功能障碍相关的脂肪性肝炎 6、肝纤维化 7、原发性胆汁性胆管炎和原发性硬化性胆管炎 8、9 的多种临床前模型中具有强大的疗效。转录组学分析表明，与长效 FXR 激动剂 10,11 不同，linafexor 保留了循环 FXR 信号传导，避免受体下调并防止广泛的转录失调。直接操纵递送模式表明，持续的 FXR 激活（与化合物特性无关）会引起严重的毒性，从而将激活持续时间确定为治疗指数的决定因素。在 1 期临床研究（ClinicalTrials.gov；NCT05082779）中，每日一次的 linafexor 会产生短暂的 FXR 通路参与，其特点是 (1) 诱导 FGF1912,13,14，胆汁酸反馈调节的关键内分泌介质； (2)抑制C415（一种反映肝胆汁酸合成的中间体），没有与治疗相关的不良事件。总之，这些发现将脉冲 FXR 激活确定为一种机制"
84bff0f84f6da2bf,“隐藏的英雄”肽保护农作物免受突如其来的寒冷,蛋白质信号在正常条件下保持沉默，但在冷应激下被激活以保护正在发育的花粉。这种“按需”弹性机制可以促进“气候智能”作物的开发，在丰年时保持高产，并在气候压力下保持粮食安全。肽信号确保在寒冷条件下，正在发育的花粉在正确的时间接收营养。
3bc6085bb0a5ad33,线粒体直接与核孔复合体相互作用,"线粒体通过与其他细胞器的直接和间接相互作用来调节细胞过程。一个经过充分研究的例子是线粒体相关内质网膜与内质网的接触1，它控制包括氧化还原和钙稳态在内的途径2,3。最近的研究还报道了癌细胞和酵母中线粒体与核膜的直接接触，促进了促生存信号传导 4,5。在这里，我们确定了线粒体和核孔之间的直接相互作用。使用两种无偏蛋白质组筛选（GST pulldown 和 BioID），我们发现 VDAC1 是与丝状核孔蛋白 RANBP2 相互作用的顶级线粒体候选者。体外 RANBP2 CRISPR 敲除、RANBP2 截短或 RANBP2-VDAC1 相互作用氨基酸的定点诱变导致线粒体-细胞核接近度降低以及核 ATP 和磷酸肌酸水平降低。伴随着核磷酸蛋白质组水平的下降以及参与组蛋白修饰、细胞分化和体外转录调节的途径的下调。此外，在小鼠体内删除 RANBP2 C 端结构域会因心脏和神经嵴分化缺陷而导致胚胎死亡。总的来说，这些结果描述了线粒体直接与核孔复合体相互作用的机制，这种现象对于核能量和细胞分化的调节至关重要。毫无疑问，这种相互作用的其他作用仍有待揭示。"
194facaa3e496da2,丘脑-脑干吸引子网络驱动历史偏见决策,"自然环境经常逐渐变化，使其适应基于最近的历史的偏见决策——这种现象称为序列依赖性1,2,3。行为过程中的大规模记录表明，序列依赖性是决策的常见主题，在整个大脑中发现了过去经历的神经表征4,5,6,7,8,9,10,11。然而，目前尚不清楚这种偏差是否源于具有历史特定计算的专用神经回路。使用斑马鱼的全脑细胞分辨率成像来执行记忆引导的规避策略12,13,14，我们确定了一个分层电路，可以保留过去的信息并影响未来的选择。背侧丘脑中的离散吸引子对最近障碍物的位置进行编码，通过持续 10-20 秒的持续活动来维持分类记忆。背侧丘脑的光遗传学操作消除或施加了序列偏差。下游后脑积分器接收来自丘脑的输入，并将其与当前的感觉线索相结合，产生反映多试验历史的分级反应。利用斑马鱼的综合大脑图谱，我们构建了一个全脑计算模型，该模型可以概括行为，并预测异质抑制亚型在实现灵活状态转换中的关键作用。这种吸引子-积分器架构揭示了一种分层和模块化计算，将强大的记忆保留与灵活的感觉集成结合起来，为历史偏见决策提供了一般原则。"
6c32271128cf0f8f,附带影响：中美紧张局势和第三国能源转型,
0de758b10a97cd35,使用第一个 JUNO 数据测量反应堆中微子振荡,"中微子振荡（参见参考文献 1,2 和其中的参考文献）是一种在宏观尺度上显现的量子效应，受轻子风味混合角和中微子质量平方差 3 控制，它们是粒子物理学的基本参数，代表了超出标准模型的现象。这些参数的精确测量对于测试三味框架的完整性、确定中微子的质量排序和探索可能的新物理至关重要。江门地下中微子观测站 (JUNO)4 是一个 20 吨液体闪烁体探测器，距离多个反应堆堆芯 52.5 公里，旨在以亚百分之一的精度解析反应堆中微子的干涉图案5,6。在此，我们报告使用自 2025 年 8 月探测器完成以来收集的前 59.1 天的数据，首次同时高精度确定两个中微子振荡参数 sin2θ12=0.3092±0.0087"" role=""presentation"">sin2θ12=0.3092±0.0087{\sin }^{2}{\theta }_{12}=0.3092\,\pm \,0.0087 且 Δm212=(7.50±0.12)×10−5eV2"" role=""presentation"">Δm212=(7.50±0.12)×10−5eV2\Delta {m}_{21}^{2}=(7.50\,\pm \,0.12)\times 1{0}^{-5}\,{\mathrm{eV}}^{2} 对于正常质量排序场景，相对于所有先前测量的组合，精度提高了 1.6 倍。这些结果增进了对中微子的基本理解，验证了探测器的设计，并表明 JUNO 已准备好使用更大的数据集解决中微子质量排序问题。快速取得成就"
25a194492971931b,伊拉克、沙特阿拉伯和西班牙的可再生能源政策分析：使用 HOMER 和记录的系统性能数据进行多维评估,
39675ea845a11a9e,巴西境内外采取一致行动，亚马逊是可以被拯救的,随着亚马逊地区森林砍伐的减少，新的证据表明，雨林能够抵御全球变暖，但前提是全世界都努力阻止砍伐。随着亚马逊地区森林砍伐的减少，新的证据表明，雨林能够抵御全球变暖，但前提是全世界都努力阻止砍伐。
d677a0a955d1c8de,高产化学和生物氧化还原过程中木质素转化为己二酸,"化学品制造行业脱碳需要采用可行的制造途径，利用可再生原料（例如源自植物生物质的木质素）生产生物基化学品。将顽固的木质素聚合物转化为有价值的生物产品仍然是生物精炼领域的长期挑战，据报道，木质素的最高单一产品收率目前约为 20 wt%（参考文献 1,2,3,4）。大多数现有的木质素解聚策略以芳基-醚键断裂为目标，其产生的芳香族单体的产率仅为约 30 wt%，并且仍然是 C-C 连接二聚体和低聚物的复杂混合物5,6。芳香族部分之间这些 C-C 键的不顺从从根本上限制了木质素的单一产物产量，促使开发有效裂解这些 C-C 键的策略3,7,8,9。在这里，我们展示了如何使用 Co/Mn/Br 催化剂对杨木中的木质素进行还原处理，获得烷基芳香族单体和低聚物的烃混合物，该混合物有利于氧化转化为单体芳香族羧酸，主要包含苯甲酸和邻苯二甲酸异构体，单体产率高达 73 wt%。土壤细菌恶臭假单胞菌 KT2440 经过改造，可将这种芳香族羧酸混合物转化为粘康酸内酯（生物基尼龙的前体），使最终己二酸产量高达 26 wt%（克己二酸每克木质素），最大理论产量为 57 wt%。这种与木质素的还原和氧化步骤的配对类似于石化精炼过程，并显示了木质素如何转化"
27095bc6832d7ccd,混合精炼工艺将植物材料转化为工业上重要的化学品,尼龙的一种成分已经从木质素中提取出来，产量很高，这揭示了将这种复杂的植物生物聚合物转化为工业化学品的新策略。尼龙的一种成分已经从木质素中提取出来，产量很高，这揭示了将这种复杂的植物生物聚合物转化为工业化学品的新策略。
0888b4703266f479,肽热潮有科学依据吗？炒作背后的承诺,肽注射是健康领域最热门的趋势。研究人员表示，对这些不受监管的药物的热情已经超越了科学。肽注射是健康领域最热门的趋势。研究人员表示，对这些不受监管的药物的热情已经超越了科学。
c57e3ff729fba7d4,JUNO 实验迎来了下一代中微子实验,JUNO 实验的首次测量显示出前所未有的精度，并有望带来令人兴奋的结果。 JUNO 实验的首次测量显示出前所未有的精度，并有望带来令人兴奋的结果。
a2e368c7b25af635,物理信息引导的暂态电压稳定性评估训练方法,
4a7df9b53c79f0fe,使用电阻记忆进行高效、准确的神经场重建,医学成像、增强和虚拟现实以及嵌入式人工智能 (AI) 等应用取决于从稀疏观察中重建复杂信号的能力。这些应用的特点是测量不完整和计算资源有限。传统的数字硬件方法面临以下挑战：显式信号表示需要大量采样和存储，跨越冯诺依曼瓶颈的数据移动在能量和延迟方面占主导地位，并且基于 CMOS（互补金属氧化物半导体）的电路提供有限的并行效率。在这里，我们提出了一个用于稀疏输入信号重建的软件-硬件协同优化框架。在软件层面，我们使用神经场1通过神经网络隐式表示信号，并通过低秩分解和结构化剪枝进一步压缩信号。在硬件层面，我们设计了一个基于电阻存储器的内存计算平台，具有高斯编码器和多层感知器处理引擎。高斯编码器利用电阻存储器固有的随机性进行高效编码，而处理引擎则通过硬件感知量化电路实现精确的权重映射。在 40 nm 256 Kb 电阻式存储宏上，该系统可在投影能源效率上实现 23.5×、21.0× 和 32.3× 增益，在投影并行度上实现 10.8×、38.8× 和 6.2× 增益，用于三维计算机断层扫描稀疏重建、新颖视图合成和动态场景新颖视图合成，无需补偿。
69b45c47e3bdb796,克隆造血过程中睡眠和运动的突变依赖性反应,"克隆造血 (CH) 会激活炎症并增加动脉粥样硬化的风险1,2。生活方式是否会改变 CH 克隆扩增或 CH 突变细胞的表型编程，从而影响动脉粥样硬化，目前尚不清楚。在这里，在人类和小鼠中，通过 Jak2、Tet2、Trp53 和 Dnmt3a 的突变，我们证明了 CH 对睡眠和运动的突变依赖性反应，并表明突变细胞对生活方式具有独特的敏感性。在两个人类数据集中，中度至剧烈的体力活动与非 DNMT3A 驱动的 CH 患病率较低相关。在 Jak2V617F 或 Tet2 功能丧失 (LOF)（但 Trp53 LOF 或 Dnmt3aR878H CH 除外）的致动脉粥样硬化小鼠中，不间断的睡眠或运动会抑制克隆扩增。在携带 Jak2V617F 突变的 CH 中，睡眠和运动通过选择性地重新编程突变型（而非共生型野生型）造血祖细胞，通过调节骨髓巨噬细胞 - 造血祖细胞 IL-1β 信号转导，使其达到抗增殖和代谢健康的表型，从而减少克隆扩张。睡眠或运动还可以通过局部重编程突变血管巨噬细胞来减轻 Jak2V617F 驱动、Tet2 LOF 驱动和 Trp53 LOF 驱动的动脉粥样硬化，但不能减轻 Dnmt3aR878H 驱动的动脉粥样硬化，与外周克隆动态无关。在 Jak2V617F 中，但相邻的野生型主动脉巨噬细胞中，不间断的睡眠会减弱 CLEC4E 依赖性炎症小体的激活，从而减少病变。与此同时，运动会激活蓝斑中的 PAC1+ 神经元，提高外周去甲肾上腺素的水平，后者通过肾上腺发出信号"
00839c42e3916984,电子空穴双层中的双组分激子凝聚,"当玻色子凝聚成玻色-爱因斯坦凝聚体 (BEC)1,2,3,4,5 时，就会出现宏观量子相干性。激子是一种长期寻找的高温 BEC 固态途径，具有强相互作用、电可调性和潜在的多组分旋量顺序，但平衡凝聚的决定性证据仍然难以捉摸。在这里，我们通过探测组成电子和空穴的自旋谷敏感性，报告了 MoSe2/hBN/WSe2 电子空穴双层 6,7,8,9 中双组分激子 BEC 的证据。这种异质结构拥有具有四种自旋谷风味的平衡激子流体。稀释冰箱中的磁光光谱揭示了具有不同风味偏振的三个激子凝聚相。在零磁场下，多体基态是两个凝聚的谷内激子味道的相干叠加。在磁场作用下，谷内激子凝聚态首先在弱临界场处通过一阶量子相变转变为双组分谷间凝聚态，然后在高场处转变为完全极化的单组分凝聚态。凝聚态特征在密度-温度空间中形成圆顶，持续高达约 1.8 K。我们的结果将范德华电子-空穴双层确立为强相互作用、多组分激子 BEC 的通用平台。"
680a5a5e466a64c9,弥漫性中线神经胶质瘤的预后人脑网络,"弥漫性中线神经胶质瘤 (DMG) 是儿童中枢神经系统几乎普遍致命的肿瘤1,2。在动物模型中，DMG 通过神经元到神经胶质瘤突触 3、4、5、6 和神经胶质瘤到神经胶质瘤间隙连接耦合 3 形成全脑集成网络。这种广泛的连接通过旁分泌机制和直接的神经元-神经胶质瘤突触强有力地促进 DMG3,4,5,6,7,8,9 和其他神经胶质恶性肿瘤 10,11,12 的生长和侵袭。然而，这些连接在活人大脑中的组织和临床意义仍有待阐明。在这里，我们开发肿瘤网络图谱来计算 DMG 的全脑连接概况，定义与患者短期生存相关的跨脑桥和丘脑 DMG 的保守大脑网络（DMG 网络）。在两个外部验证队列中，肿瘤与 DMG 网络的功能连接可独立预测患者的总体生存率。肿瘤生长映射到 DMG 网络特定轨迹，并且发育过程中的网络内神经代谢峰值变化在时空上与 DMG 峰值年龄发生率一致。单核 RNA 测序数据的分析证实了高连接性 DMG 中多种突触基因的富集。引人注目的是，偶然手术切除高连接性丘脑 DMG 组织具有显着的生存优势。总的来说，这些数据定义了 DMG 儿童中一个保守且对预后重要的大脑网络，这与 DMG 利用其他健康的大脑回路促进肿瘤生长的假设一致。"
24b12ffd51c09bfc,原位纳米晶体限制高效蓝色钙钛矿 LED,金属卤化物钙钛矿由于其优异的发光性能而成为有前途的发光二极管（LED）半导体1。然而，它们的性能仍然有限，这主要是由于在基底上原位合成钙钛矿纳米晶时“高结晶度”和“小尺寸”之间的固有矛盾。在此，我们报道了通过原位聚合驱动的纳米晶体限制合成由高质量纳米晶体组成的钙钛矿薄膜而实现的高效蓝色钙钛矿 LED (PeLED)。原位形成的聚合物网络在钙钛矿纳米晶体生长过程中施加了纳米级空间限制，使得纳米晶体具有小尺寸和高达83%的光致发光量子产率。此外，具有足够配位位点的可聚合单体允许钙钛矿簇的长时间晶格重排，从而促进纳米晶体的结晶度。合成的钙钛矿纳米晶体用于制造 PeLED，在 491 nm 处的外量子效率达到 21.8%，这是蓝色 PeLED 中最高性能之一。这项工作同时控制了钙钛矿结晶和有机配体反应的热动力学，有助于加深对配体工程对纳米晶体合成影响的理解，有利于高效PeLED和其他光电技术的发展。
3a78372ee0e7ff7b,全基因组复制塑造了脊椎动物大脑中的细胞类型进化,脊椎动物复杂的大脑比其近亲的大脑拥有更多的细胞类型。全基因组复制（WGD）发生在早期脊椎动物进化过程中1，但尚不清楚复制的基因（同源物）是否促进了细胞类型的进化。在这里，使用来自五种脊索动物（人类2、小鼠3、蜥蜴4、七鳃鳗5和文昌鱼）的大脑单细胞转录组，我们报告说，脊椎动物中具有保守核心转录因子的许多细胞类型家族并不与文昌鱼表现出一对一的同源性。此外，对于脊椎动物细胞类型的进化，同源物，特别是来自第一次全基因组测序的同源物，比小规模复制旁系同源物更重要。为了探索ohnologues在这一过程中是否具有重要的机制，我们预测了祖先细胞类型的状态，并将它们与文昌鱼进行比较，并通过实验研究了大胶质细胞。研究结果表明，同源物在早期脊椎动物细胞类型多样化中发挥作用。此外，通过检查跨细胞类型和物种的旁系同源表达，我们发现表达变化主要是由剂量选择和亚功能化驱动的。我们还将同源物与不同解剖和细胞类型尺度的细胞多样性联系起来。我们的研究结果证明了全基因组测序对于早期脊椎动物大脑复杂性进化的重要性，并强调了由此产生的同源物在形成很长时间后仍继续促进细胞类型的进化。
eaaf8b4f58b0c9ae,基因祖先揭示了真核发生过程中不同的微生物关联,"真核生物的起源仍然是生物学中的一个中心谜团。关于α变形菌和阿斯加德古菌之间共生的关键作用，持续的争论已达成共识2,3。然而，其他潜在细菌伙伴的性质、时间和贡献4、5、6以及与病毒相互作用的作用7、8、9仍然存在争议。为了解决这些问题，我们使用了先进的系统发育学方法和涵盖已知的细胞生命和病毒多样性的综合数据集。我们的分析提供了最后一个真核共同祖先（LECA）蛋白质组的修订重建，其中我们追踪了每个蛋白质家族的系统发育起源。我们发现了来自不同细菌供体的多波水平基因转移的令人信服的证据，其中一些可能先于线粒体内共生。我们推断了主要捐赠者的合理特征及其对 LECA 的功能贡献。我们的研究结果支持水平基因转移对塑造前 LECA 祖先的蛋白质组的贡献，并表明核细胞病毒的促进作用。总而言之，我们的结果表明，古代真核生物可能起源于复杂的微生物生态系统，通过一系列不同的关联留下了水平转移基因的足迹。"
137b32a56caf9e82,迪亚曼蒂纳区拥有 530 万年前的深海鲸鱼墓地,"鲸鱼瀑布是海底的生物多样性绿洲1,2,3,4,5,6，但来自海洋的记录仍然稀疏和零碎6,7。在此，我们报告在迪亚曼蒂纳区（深度 4,616 至 7,001 米）发现了一个巨大的鲸鱼墓地，该墓地沿着印度洋东南部海底延伸约 1,200 公里。该地区有深厚而广泛的沉积物，包括五个现代天然鲸落群落和记录的 476 种鲸目动物化石。我们表明，尸体上存在着以海蛇尾、钻骨蠕虫和基于化学合成的双壳类为主的专门群落，并且该地区的化石记录包括现存和灭绝的深潜喙鲸。同位素测年表明，该地区的鲸鱼坠落事件至少自 530 万年前就已发生。这些发现重塑了对鲸落生态系统的限制和生物地理学的理解，并建立了一些深海海底作为化石档案，用于追踪鲸类在地质时期的进化。"
bf7e82e80095e444,分子伴侣引导RNA诱导沉默复合物组装的结构基础,"RNA 诱导沉默复合物 (RISC) 由 Argonaute (AGO) 蛋白和小 RNA 组成，是 RNA 沉默的核心效应器。小 RNA 在 HSP70 和 HSP90 依赖性过程中作为大双链体加载到 AGO 上1,2,3，但分子机制仍知之甚少。在这里，我们鉴定了人类 AGO-HSP90-p23 复合物，它捕获无 RNA 状态的 AGO，称为 AGO 成熟复合物 (AMC)。纯化的 AMC 能够进行 RNA 加载和 AGO 折叠，忠实地再现了从头 RISC 组装。使用低温电子显微镜，我们确定了与 microRNA 双链体结合的 AMC 的结构。与 RISC 中的构象相反，AGO 在 AMC 中采用高度开放的构象：N 结构域和 RNA 结合模块 (PAZ-MID-PIWI) 完全分离并锚定到 HSP90 二聚体的相对侧，仅通过未折叠的 L1 连接子连接。这种排列暴露了一个容纳 RNA 双链体的带正电荷的裂缝。 AGO 折叠是由含有 5' 末端磷酸盐的小 RNA 双链体促进的，但不是由单链 RNA 促进的，这揭示了 RNA 双链体作为指导 AGO 结构域组装的分子伴侣样辅助因子的作用。这些发现阐明了 RISC 组装机制，并将 AMC 确立为一种分子工具，用于探索最佳 RNA 特征和化学修饰，以合理设计小干扰 RNA 疗法。我们的研究还揭示了分子伴侣如何与配体一起指导客户蛋白的折叠。"
a4b68c8b2f8381a0,深海巨型甲壳类动物从细菌那里偷走了一招,被称为深海生物的生物拥有一种细菌基因，可以帮助它们在寒冷的深处调节新陈代谢。被称为深海生物的生物拥有一种细菌基因，可以帮助它们在寒冷的深处调节新陈代谢。
938397fa74de6ba5,基于可编程超表面的时空全息图,"可编程超表面可用于生成用于成像和传感应用的全息图。然而，创建可编程且具有高刷新率的大容量动态全息图仍然具有挑战性。在这里，我们报告基于可编程超表面的时空全息图。该方法提供了数千个独立的全息通道，它们在不同的谐波下同时工作。我们使用时空编码将单调注入波分成多谐波反射光束，并开发了一种快速收敛相位检索算法来操纵每个谐波的波前强度。使用具有 6,144 个元素的可编程超表面，我们通过实验证明该方法可以同时生成 62 个全息图像（数字和拉丁字母）。我们还表明，该平台可以创建具有点分布模式的 1,024 通道全息图，并且可用于多目标跟踪。"
fb084787bd04e965,用于理化监测和适应性治疗的应变不敏感湿组织粘附双相生物电子学,植入式生物电子学正在迅速发展为能够实时监测和治疗干预的多功能平台。然而，设计与柔软、动态的生物组织稳定、长期整合的植入物，尤其是在应变或运动下，仍然具有挑战性。在这里，我们介绍了一种可拉伸、应变不敏感、湿组织粘合弹性体-水凝胶双相平台，用于跨功能生物电子学，可在体内同时进行物理传感、化学监测和神经调节。该平台被称为 ElHyX，具有分子集成的弹性体-水凝胶结构，通过导电填料进行功能化，以实现机械顺应性、强大的电气性能和强大的组织粘附力，无需缝合或额外的表面处理。使用直接墨水书写，我们制造了基于 ElHyX 的可定制设备，用于体内心电图监测、葡萄糖传感和神经刺激。还开发了一种用于大鼠糖尿病管理的闭环系统，其中实时生物信号检测自动触发神经调节来调节血糖水平。总体而言，我们的研究结果将 ElHyX 确立为下一代生物电子学的多功能、可扩展平台，能够在复杂的生物环境中进行连续的理化监测和自主治疗干预。
4bb0784b14cd31d6,与细胞核相连的线粒体确保其能量供应,细胞动力室和核孔之间的直接相互作用可能会将能量直接引导到细胞核中，促进细胞分裂和分化。细胞动力室和核孔之间的直接相互作用可能会将能量直接引导到细胞核中，促进细胞分裂和分化。
7c04a0ed567919e3,实施生物多样性信贷以促进珊瑚礁管理和投资,珊瑚礁生态系统的有效生物多样性保护需要减缓气候变化和加强管理。目前的珊瑚礁管理规模以及由此带来的生态系统效益能力，因缺乏充足、可利用、可持续和可扩展的资金而受到限制。我们的观点探讨了新兴生物多样性框架和基于自然的融资工具（特别是生物多样性信用）的机遇和挑战，以促进扩大珊瑚礁保护的规模、性质和有效性所需的投资。建立高度完整的珊瑚礁生物多样性信用所需的基础工作正在进行中，包括制定与广泛的珊瑚礁栖息地和区域相关的稳健的生物多样性核算框架。明确关注生态系统的结构、组成和功能，为选择生物多样性核算的相关指标提供了明确的方向和理由。然而，需要持续进行有针对性的研究和创新，以提高珊瑚礁管理的效力和效率，同时适应不断变化的条件和需求。
b97b1cf54e332866,SIRT7 调节剂量补偿并保护女性 X 染色体,"Sirtuins 是一种脱乙酰酶，与哺乳动物的应激反应和长寿有关1,2。尽管人们已经注意到它们对两性疾病的不同影响3,4,5,6,7，但根本原因尚不清楚。在这里，我们使用 Sirt7 作为小鼠模型，研究了导致性别差异的机制，并发现 Sirt7−/− 雌性小鼠在其整个生命周期中健康状况都在下降。值得注意的是，SIRT7 优先定位于性染色体。在女性个体中，SIRT7 缺失会影响 X 染色体失活，这是平衡男性和女性之间 X 连锁基因表达的剂量补偿的第一部分8,9,10。 Xist 过度表达，基因沉默变得更加有效。然而，SIRT7 缺失对活跃 X (Xa) 染色体的影响最大。 Xa 染色体在组蛋白 H3 的 Lys36 处过度乙酰化，结构混乱，容易发生 DNA 损伤并过度表达。 Xa 染色体表达增加会导致基因组失衡并增强 X 染色体上调，这是平衡 X 染色体与常染色体基因表达的剂量补偿的第二个方面。这些数据揭示了 Sirtuins 和性染色体之间的重要串扰，SIRT7 保护 X 染色体的完整性以及与常染色体的剂量平衡。我们认为 SIRT7 生物学中的性别偏见可以部分解释为对性染色体的不平等影响。"
bdcb89c2718b49a2,HuR 分子胶降解剂抑制 BRAF 突变结直肠癌,"BRAF 功能获得性突变，尤其是 BRAF(V600E)，影响大约 10% 的结直肠癌 (CRC) 患者，并且预示着治疗干预措施有限的预后不良。由于 BRAF 二聚化驱动的 MAPK 通路重新激活，BRAF 抑制剂（例如 encorafenib）无效。 BRAF 和 EGFR 的联合抑制虽然已获得批准，但会导致短期的生存获益以及频繁的治疗耐药和复发 1,2,3。在这里，通过合理的化学文库设计结合平行蛋白质组学筛选，我们确定 dHuR 是人类抗原 R (HuR) 的分子胶降解剂，HuR 是一种驱动肿瘤生长、侵袭和治疗抵抗的 RNA 结合蛋白。 dHuR 与 CRBN 泛素连接酶结合，形成独特的苯并呋喃系留复合表面，通过结合其 β-发夹 G 环降解决定子来招募 HuR 作为新底物，如三元复合物的冷冻电子显微镜结构所示。 dHuR 通过诱导其外显子 18 跳跃来消除 BRAF 表达，并表现出对 BRAF 突变的 CRC 肿瘤（包括对 BRAF 抑制剂产生耐药性的肿瘤）的卓越抑制作用。最后，我们进行了激酶组文库 CRISPR 筛选，发现 EGFR 或 MEK 失活增强了 dHuR 细胞毒性，从而建立了治疗难治性 BRAF 突变 CRC 患者的组合策略。"
9e912edf04e58576,高浓度界面离子损耗指导水系铝碘电池的电解质设计,浓电解质被广泛用于稳定水性多价电池，假设更多的盐可以提供更好的保护。杨等人。表明情况并非总是如此：超过临界浓度，功能性阳离子会被氯化物配位的铝络合物捕获在本体中，并且无法到达电极界面。通过确定最佳浓度窗口，作者实现了耐用、高倍率水性铝碘电池，并为未来的多价电池电解质提供了设计原理。
81ec75b03d510156,张拉整体超材料的解耦和非易失性预应力编程可实现持久的机械功能,于等人。开发一个受河豚启发的张拉整体平台，该平台使用湿度对内部预应力进行编程，并使用机械锁将其存储为非易失性存储器。一旦设定，该结构无需连续能量输入即可保持其机械状态，从而实现持久功能，包括定时释放、冲击保护和自适应承载。
