title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Five winning images of scientists at work,https://www.nature.com/articles/d41586-026-01819-8,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01819-8,Alexia Austin,,"From sky to sea, and then back to the lab, here are the top images from Nature’s 2026 photo competition.",nature_html,,科学家工作中的五张获奖照片,从天空到海洋，再回到实验室，以下是《自然》杂志 2026 年摄影大赛的最佳照片。,,82044129306fbcb1
A vast whale necropolis has been found,https://www.nature.com/articles/d41586-026-01581-x,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01581-x,Stephen J. Godfrey,,"In the Indian Ocean, a deep-sea area roughly 1,200 kilometres long and 7 kilometres deep was found to harbour an ecological landmark site of whale remains. In the Indian Ocean, a deep-sea area roughly 1,200 kilometres long and 7 kilometres deep was found to harbour an ecological landmark site of whale remains.",nature_html,,发现了一个巨大的鲸鱼墓地,在印度洋，长约1200公里、深约7公里的深海区域被发现蕴藏着鲸鱼遗骸的生态标志性遗址。在印度洋，长约1200公里、深约7公里的深海区域被发现蕴藏着鲸鱼遗骸的生态标志性遗址。,,9e320543007b4cda
Human migration has surged since 2000 — these maps reveal where people are going,https://www.nature.com/articles/d41586-026-01796-y,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01796-y,Miryam Naddaf,,"Modelling with artificial-intelligence tools has filled gaps in migration data, revealing detailed global population movements from 1990 to 2023. Modelling with artificial-intelligence tools has filled gaps in migration data, revealing detailed global population movements from 1990 to 2023.",nature_html,,自 2000 年以来，人类迁徙激增——这些地图揭示了人们的去向,利用人工智能工具进行建模填补了移民数据的空白，揭示了 1990 年至 2023 年全球人口流动的详细情况。利用人工智能工具进行建模填补了移民数据的空白，揭示了 1990 年至 2023 年全球人口流动的详细情况。,,f813b4e966041f6b
Deep learning four decades of human migration,https://www.nature.com/articles/s41586-026-10611-7,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10611-7,Guy J. Abel,,"Human migration is a fundamental driver of global demographic change, shaping population structure, labour markets and social policy across countries1,2,3. Although long-term migration patterns are often linked to economic development4, they can shift rapidly in response to shocks such as conflict, environmental crises and political change5. Despite its importance, migration remains difficult to measure consistently: existing data are sparse, concentrated in high-income settings and are fragmented across incompatible definitions, temporal resolutions and data types6,7,8. Past efforts have relied on partial datasets, including flow records, stock estimates and model-based reconstructions with limited coverage9,10,11,12,13,14. A central challenge is therefore to construct a globally consistent, high-resolution account of migration flows over time. Here we present a new dataset of annual origin-destination migration across 230 countries and regions from 1990 to the present, integrating diverse data sources into a unified modelling framework. By combining official statistics, census-based stocks, net migration estimates and past flow reconstructions, our approach produces temporally detailed and spatially comprehensive estimates that substantially extend existing resources. Using an ensemble of deep recurrent neural networks informed by geographic, economic, cultural and political covariates, we capture both persistent trends and short-term responses to changing conditions—all while propagating uncertainty to generate confidence bounds. Our results outperform existing five-year flow estimates on held-out data and provide finer temporal resolution, revealing previously obscured dynamics in global migration patterns. This framework highlights regions in which uncertainty remains high and data collection is most urgently needed. By releasing all data, code and trained models, we provide a transparent and reproducible foundation for future work. These advances enable a more timely and detailed understanding of human mobility, with implications for research and policy in an increasingly dynamic global system.",nature_html,,深度学习人类迁徙的四十年,"人口迁移是全球人口变化的根本驱动力，影响着各国的人口结构、劳动力市场和社会政策1,2,3。尽管长期移民模式通常与经济发展4有关，但它们可能会因冲突、环境危机和政治变革等冲击而迅速发生变化5。尽管迁移很重要，但它仍然难以一致地衡量：现有数据稀疏，集中在高收入环境，并且在不兼容的定义、时间分辨率和数据类型中分散6、7、8。过去的努力依赖于部分数据集，包括覆盖范围有限的流量记录、种群估计和基于模型的重建9,10,11,12,13,14。因此，一个核心挑战是建立一个全球一致的、高分辨率的长期移民流动账户。在这里，我们提出了 1990 年至今 230 个国家和地区每年始发地-目的地迁移的新数据集，将不同的数据源整合到统一的建模框架中。通过结合官方统计数据、基于人口普查的种群、净移民估计和过去的流量重建，我们的方法产生了时间上详细和空间上全面的估计，从而大大扩展了现有资源。使用由地理、经济、文化和政治协变量提供信息的深层循环神经网络集合，我们可以捕获持续趋势和对不断变化的条件的短期响应，同时传播不确定性以产生置信区间。我们的业绩优于现有五年",,1da8f1e7bdfa1b27
Confirmation that bryozoan animals were present during the Cambrian explosion,https://www.nature.com/articles/d41586-026-01753-9,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01753-9,,,Bryozoans are marine invertebrates that live in colonies and have long been considered absent from the Cambrian explosion — a rapid evolutionary event that began around 538 million years ago. Newly discovered fossils from the Cambrian period reveal that the bryozoan phylum had already diversified by this time. Fossils of two forms of bryozoans show evidence of soft tissue still preserved inside their mineralized skeletons.,nature_html,,证实寒武纪大爆发期间存在苔藓虫动物,苔藓虫是群居的海洋无脊椎动物，长期以来一直被认为没有出现在寒武纪大爆发中——这是一场大约 5.38 亿年前开始的快速进化事件。新发现的寒武纪化石表明，苔藓虫门此时已经多样化。两种苔藓动物的化石显示出其矿化骨骼内仍保存有软组织的证据。,,02a4c44de20d208a
Improved quantum processor logical error rates via correction and detection,https://www.nature.com/articles/s41586-026-10628-y,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10628-y,K. M. Svore,,"Performing quantum algorithms for critical problems in physics and chemistry requires substantially lower error rates than the physical error rates of present quantum computers. Achieving such low logical error rates requires quantum error correction1,2 and physical error rates below a critical threshold value3,4,5,6,7,8. We experimentally demonstrate on a trapped-ion quantum charge-coupled device (QCCD)9,10 improvements in logical error rates ranging from 11× to 800× compared with several physical circuit baselines, including quantum computation on multiple qubits. Our results hinge on two quantum error correction code constructions optimized for an ion-trap processor: a 12-qubit code encoding two qubits inspired by Knill11 and a 16-qubit tesseract colour code encoding four qubits12,13. These constructions are combined with a scalable method of error detection and post-selection to achieve reduced logical error rates. Our results show that state-of-the-art quantum devices are already able to make use of fault tolerance and error correction to strongly suppress errors in non-trivial quantum circuit computations.",nature_html,,通过校正和检测提高量子处理器逻辑错误率,"对物理和化学中的关键问题执行量子算法所需的错误率远低于现有量子计算机的物理错误率。要实现如此低的逻辑错误率，需要量子纠错1,2，并且物理错误率低于临界阈值3,4,5,6,7,8。我们通过实验证明了俘获离子量子电荷耦合器件 (QCCD)9,10 与几个物理电路基线相比，包括多个量子位上的量子计算，逻辑错误率提高了 11 倍到 800 倍。我们的结果取决于针对离子阱处理器优化的两种量子纠错代码结构：受 Knill11 启发编码两个量子位的 12 量子位代码和编码四个量子位 12,13 的 16 量子位超正方颜色代码。这些结构与错误检测和后选择的可扩展方法相结合，以降低逻辑错误率。我们的结果表明，最先进的量子设备已经能够利用容错和纠错来强烈抑制重要量子电路计算中的错误。",,007f89b1fad7b293
Chinese detector edges closer to solving the mystery of neutrino mass,https://www.nature.com/articles/d41586-026-01851-8,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01851-8,Davide Castelvecchi,,Physicists hope that the JUNO facility can determine which type of neutrino has the highest mass. Physicists hope that the JUNO facility can determine which type of neutrino has the highest mass.,nature_html,,中国探测器距离解开中微子质量之谜又近了一步,物理学家希望朱诺设施能够确定哪种类型的中微子具有最高的质量。物理学家希望朱诺设施能够确定哪种类型的中微子具有最高的质量。,,0c65a4de80941211
Amplified Arctic iceberg traffic reshapes benthic biodiversity,https://www.nature.com/articles/s41586-026-10630-4,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10630-4,Holger Schmithüsen,,"The Arctic is undergoing rapid warming, resulting in retreating sea ice and glaciers1, yet how cryospheric changes propagate into the deep ocean remains poorly understood2. Here we identify a climate-driven mechanism linking accelerating glacier disintegration to an increase in deep-sea hard-bottom habitats far beyond calving fronts. Seafloor observations in Fram Strait show a localized increase in the density and patchiness of dropstones delivered by debris-laden icebergs. At the same time, four decades of shipboard records show that the occurrence of icebergs increased abruptly in the early 2000s. Backtracking links these icebergs to the main outlet glaciers in northeast Greenland and the Russian High Arctic. In northeast Greenland, the timing of glacier destabilization coincides with this rise, whereas sparse satellite coverage in the Russian sector limits temporal attribution despite indications of enhanced glacier activity. A model sensitivity study shows that, apart from intensified calving, a more dynamic sea ice cover enhances downstream transport of glacial ice. Along these pathways, increased iceberg activity could reshape deep-sea habitats through enhanced melt and associated lithogenic input, and elevate navigational hazards as maritime traffic expands in the Arctic. Although modest compared with the iceberg discharges of Pleistocene Heinrich events, this mechanism provides a modern analogue of long-range cryospheric influence on the seafloor in a warming climate.",nature_html,,北极冰山交通的扩大重塑了底栖生物多样性,北极正在经历快速变暖，导致海冰和冰川消退1，但冰冻圈变化如何传播到深海仍知之甚少2。在这里，我们确定了一种气候驱动的机制，将冰川加速融化与远远超出崩解​​前沿的深海硬底栖息地的增加联系起来。弗拉姆海峡的海底观测显示，充满碎片的冰山所产生的落石密度和斑块状局部增加。与此同时，四十年的船上记录显示，冰山的出现在 2000 年代初急剧增加。回溯将这些冰山与格陵兰岛东北部和俄罗斯北极地区的主要出口冰川联系起来。在格陵兰岛东北部，冰川不稳定的时间与冰川上升的时间一致，而俄罗斯地区稀疏的卫星覆盖限制了时间归因，尽管有迹象表明冰川活动有所增强。模型敏感性研究表明，除了加剧的崩解之外，更具动态的海冰覆盖还增强了冰川冰的下游运输。沿着这些路径，冰山活动的增加可能会通过增加融化和相关的岩石输入来重塑深海栖息地，并随着北极海上交通的扩大而增加航行危险。尽管与更新世海因里希事件的冰山排放相比，这一机制较为温和，但这种机制提供了气候变暖时冰冻圈对海底的远程影响的现代模拟。,,86b9b7b0dc43255f
Diverse binding poses of agonistic neurotoxins on human Nav1.6,https://www.nature.com/articles/s41586-026-10661-x,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10661-x,Nieng Yan,,"Voltage-gated sodium (Nav) channels are key targets of various venomous toxins. Deciphering the binding poses and mechanisms of action of representative toxins will help to dissect the functional mechanism of the channels and facilitate therapeutic development targeting Nav channels1,2. Here we present cryo-electron microscopy (cryo-EM) structures of distinct binding poses of three agonistic peptide toxins on the human Nav1.6–β1 channel complex. The globular β-scorpion toxin Cn2 nestles between the extracellular segment of voltage-sensing domain (VSD) in the second repeat of the Nav1.6 core α-unit (VSDII) and the pore extracellular loops in the third repeat of the Nav1.6 core α-unit (ECLIII), where it is stabilized by interactions with both protein regions and the branched N1372-glycan. Cone snail ι-conotoxin RXIA adopts an elongated conformation, spanning VSDI and VSDIV to wrap around the shoulder of the pore domain (PD). The bullet ant-derived toxin δ-paraponeritoxin-Pc1a exists as a transmembrane helix that stands between VSDII and PDIII. Our findings, corroborated by functional characterizations, illustrate the diversity in peptide toxin binding poses and mechanisms of action, link stabilization of the up state of VSDI or VSDII to channel activation, and provide clues to the rational design of selective Nav channel modulators.",nature_html,,激动性神经毒素对人类 Nav1.6 的不同结合姿势,"电压门控钠 (Nav) 通道是各种有毒毒素的关键目标。破译代表性毒素的结合姿势和作用机制将有助于剖析通道的功能机制并促进针对 Nav 通道的治疗开发1,2。在这里，我们展示了三种激动性肽毒素在人类 Nav1.6-β1 通道复合物上的不同结合姿势的冷冻电子显微镜 (cryo-EM) 结构。球状 β-蝎子毒素 Cn2 坐落在 Nav1.6 核心 α-单元 (VSDII) 第二个重复中的电压传感结构域 (VSD) 的细胞外片段和 Nav1.6 核心 α-单元 (ECLIII) 第三个重复中的孔细胞外环之间，通过与两个蛋白质区域和支链 N1372-聚糖的相互作用而稳定。锥螺ι-芋螺毒素 RXIA 采用细长构象，跨越 VSDI 和 VSDIV，包裹在孔域 (PD) 的肩部。子弹蚁衍生毒素 δ-paraponeritoxin-Pc1a 以跨膜螺旋形式存在，位于 VSDII 和 PDIII 之间。我们的研究结果通过功能表征得到证实，说明了肽毒素结合姿势和作用机制的多样性，将 VSDI 或 VSDII 上态的稳定与通道激活联系起来，并为选择性 Nav 通道调制器的合理设计提供了线索。",,e45974d7ffc69086
Building user-driven climate adaptation products,https://www.nature.com/articles/s41586-026-10555-y,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10555-y,Andrew D. Jones,,"Climate adaptation products have traditionally been developed using a supply-driven model reliant on available climate information, leading to usability gaps1,2,3,4. To better meet user needs, the climate services field has recognized a need to shift towards a demand-driven model emphasizing co-production, that is, user-driven, scientifically informed products created through shared knowledge practices1,2,3,4,5. However, co-production can be challenging, especially for researchers unfamiliar with the approach or for digital and software-based products with complex user needs2,5,6,7,8. User-centred design, from the human–computer interaction field, offers a process that could complement co-production approaches to product development, yet its potential remains underexplored2. Here we show how user-centred design can be integrated into, and strengthen, co-production approaches for building user-driven climate adaptation products. Through a systematic review of the co-production and user-centred design literature, we identify key processes, mechanisms and best practices for both approaches. Our findings offer practical guidance for researchers and propose an integrated approach for developing climate adaptation products that are useful, usable and used.",nature_html,,构建用户驱动的气候适应产品,"气候适应产品传统上是使用依赖于现有气候信息的供应驱动模型来开发的，导致可用性差距1,2,3,4。为了更好地满足用户需求，气候服务领域已经认识到需要转向强调共同生产的需求驱动模式，即通过共享知识实践创建用户驱动的、科学的产品1,2,3,4,5。然而，联合生产可能具有挑战性，特别是对于不熟悉该方法的研究人员或具有复杂用户需求的数字和基于软件的产品2,5,6,7,8。来自人机交互领域的以用户为中心的设计提供了一个可以补充产品开发联合生产方法的流程，但其潜力仍未得到充分开发2。在这里，我们展示了如何将以用户为中心的设计融入并加强联合生产方法，以构建用户驱动的气候适应产品。通过对联合生产和以用户为中心的设计文献进行系统回顾，我们确定了这两种方法的关键流程、机制和最佳实践。我们的研究结果为研究人员提供了实用指导，并提出了开发有用、可用和使用的气候适应产品的综合方法。",,dc97c9a9ea76f705
A first-in-class pulsatile FXR agonist for bile-acid-related liver diseases,https://www.nature.com/articles/s41586-026-10633-1,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10633-1,H. Eric Xu,,"Nuclear receptors are central regulators of metabolism1, yet therapeutic strategies that enforce continuous receptor activation frequently lead to reduced efficacy and unacceptable toxicity. Here we report a first-principles drug design strategy that aligns pharmacokinetics with physiological signalling cycles. We developed linafexor, a potent non-bile-acid agonist of the farnesoid X receptor (FXR)2; it is engineered for rapid systemic clearance, which enables pulsatile receptor activation that mirrors endogenous bile acid dynamics3,4,5. Linafexor has robust efficacy across multiple preclinical models of metabolic dysfunction-associated steatohepatitis6, liver fibrosis7, primary biliary cholangitis and primary sclerosing cholangitis8,9. Transcriptomic analyses reveal that, unlike long-acting FXR agonists10,11, linafexor preserves cyclic FXR signalling, avoids receptor downregulation and prevents broad transcriptional dysregulation. Direct manipulation of delivery patterns demonstrates that sustained FXR activation—independent of compound identity—induces severe toxicity, establishing activation duration as a determinant of therapeutic index. In phase 1 clinical studies (ClinicalTrials.gov; NCT05082779), linafexor administered once daily produces transient FXR pathway engagement, marked by (1) induction of FGF1912,13,14, a key endocrine mediator of bile acid feedback regulation; and (2) suppression of C415, an intermediate reflecting hepatic bile acid synthesis, with no treatment-related adverse events. Together, these findings identify pulsatile FXR activation as a mechanistically grounded and clinically translatable strategy, and establish linafexor as a first-in-class therapeutic for bile acid–related liver diseases.",nature_html,,用于治疗胆汁酸相关肝脏疾病的一流脉冲 FXR 激动剂,"核受体是新陈代谢的核心调节因子1，但强制持续激活受体的治疗策略常常会导致疗效降低和不可接受的毒性。在这里，我们报告了一种第一原理药物设计策略，该策略将药代动力学与生理信号循环相结合。我们开发了 linafexor，一种有效的法尼醇 X 受体 (FXR)2 非胆汁酸激动剂；它专为快速全身清除而设计，可实现反映内源性胆汁酸动力学的脉动受体激活3,4,5。 Linafexor 在代谢功能障碍相关的脂肪性肝炎 6、肝纤维化 7、原发性胆汁性胆管炎和原发性硬化性胆管炎 8、9 的多种临床前模型中具有强大的疗效。转录组学分析表明，与长效 FXR 激动剂 10,11 不同，linafexor 保留了循环 FXR 信号传导，避免受体下调并防止广泛的转录失调。直接操纵递送模式表明，持续的 FXR 激活（与化合物特性无关）会引起严重的毒性，从而将激活持续时间确定为治疗指数的决定因素。在 1 期临床研究（ClinicalTrials.gov；NCT05082779）中，每日一次的 linafexor 会产生短暂的 FXR 通路参与，其特点是 (1) 诱导 FGF1912,13,14，胆汁酸反馈调节的关键内分泌介质； (2)抑制C415（一种反映肝胆汁酸合成的中间体），没有与治疗相关的不良事件。总之，这些发现将脉冲 FXR 激活确定为一种机制",,81be0ab28c199bd9
‘Hidden hero’ peptides guard crops against sudden cold,https://www.nature.com/articles/d41586-026-01754-8,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01754-8,,,"A protein signal remains silent under normal conditions but is activated under cold stress to protect developing pollen. This ‘on-demand’ resilience mechanism could enable the development of ‘climate smart’ crops that maintain high yields in good years and food security under climate stress. A peptide signal ensures that, in cold conditions, developing pollen receives nutrients at the right time.",nature_html,,“隐藏的英雄”肽保护农作物免受突如其来的寒冷,蛋白质信号在正常条件下保持沉默，但在冷应激下被激活以保护正在发育的花粉。这种“按需”弹性机制可以促进“气候智能”作物的开发，在丰年时保持高产，并在气候压力下保持粮食安全。肽信号确保在寒冷条件下，正在发育的花粉在正确的时间接收营养。,,84bff0f84f6da2bf
Mitochondria directly interact with the nuclear pore complex,https://www.nature.com/articles/s41586-026-10588-3,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10588-3,Hesham A. Sadek,,"Mitochondria regulate cellular processes through direct and indirect interactions with other organelles. A well-studied example has been contact with the endoplasmic reticulum at mitochondrial-associated endoplasmic reticulum membranes1, which control pathways including redox and calcium homeostasis2,3. Recent studies have also reported direct mitochondria–nuclear membrane contacts in cancer cells and yeast that promote pro-survival signalling4,5. Here we identify direct interactions between mitochondria and nuclear pores. Using two unbiased proteomic screens, GST pulldown and BioID, we found that VDAC1 was the top mitochondrial candidate that interacts with the filamentous nuclear pore protein RANBP2. In vitro RANBP2 CRISPR knockout, RANBP2 truncation or site-directed mutagenesis of RANBP2–VDAC1 interacting amino acids resulted in reduced mitochondria–nucleus proximity and decreased nuclear ATP and phosphocreatine levels. This was accompanied by a decline in the levels of the nuclear phosphoproteome and downregulation of pathways involved in histone modification, cellular differentiation and transcriptional regulation in vitro. Moreover, deletion of the RANBP2 C-terminal domain in vivo in mice resulted in embryonic lethality due to cardiac and neural crest differentiation defects. Collectively, these results describe a mechanism by which mitochondria directly interact with the nuclear pore complex, a phenomenon critical for regulation of nuclear energetics and cellular differentiation. Undoubtedly, additional roles of this interaction remain to be revealed.",nature_html,,线粒体直接与核孔复合体相互作用,"线粒体通过与其他细胞器的直接和间接相互作用来调节细胞过程。一个经过充分研究的例子是线粒体相关内质网膜与内质网的接触1，它控制包括氧化还原和钙稳态在内的途径2,3。最近的研究还报道了癌细胞和酵母中线粒体与核膜的直接接触，促进了促生存信号传导 4,5。在这里，我们确定了线粒体和核孔之间的直接相互作用。使用两种无偏蛋白质组筛选（GST pulldown 和 BioID），我们发现 VDAC1 是与丝状核孔蛋白 RANBP2 相互作用的顶级线粒体候选者。体外 RANBP2 CRISPR 敲除、RANBP2 截短或 RANBP2-VDAC1 相互作用氨基酸的定点诱变导致线粒体-细胞核接近度降低以及核 ATP 和磷酸肌酸水平降低。伴随着核磷酸蛋白质组水平的下降以及参与组蛋白修饰、细胞分化和体外转录调节的途径的下调。此外，在小鼠体内删除 RANBP2 C 端结构域会因心脏和神经嵴分化缺陷而导致胚胎死亡。总的来说，这些结果描述了线粒体直接与核孔复合体相互作用的机制，这种现象对于核能量和细胞分化的调节至关重要。毫无疑问，这种相互作用的其他作用仍有待揭示。",,3bc6085bb0a5ad33
A thalamus–brainstem attractor network drives history-biased decisions,https://www.nature.com/articles/s41586-026-10623-3,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10623-3,Yu Mu,,"Natural environments often change gradually, making it adaptive to bias decisions on the basis of the recent past — a phenomenon known as serial dependence1,2,3. Large-scale recordings during behaviour have identified that serial dependence is a common motif for decision-making, with neural representations of past experiences found throughout the brain4,5,6,7,8,9,10,11. However, it remains unclear whether this bias arises from dedicated neural circuits with history-specific computations. Using whole-brain, cellular-resolution imaging in zebrafish performing memory-guided evasive manoeuvres12,13,14, we identified a hierarchical circuit that maintains past information and biases future choices. Discrete attractors in the dorsal thalamus encoded the position of the most recent obstacle, maintaining a categorical memory via persistent activity lasting 10–20 s. Optogenetic manipulation of the dorsal thalamus abolished or imposed serial bias. A downstream hindbrain integrator received input from the thalamus and combined it with current sensory cues to produce graded responses reflecting multi-trial history. Leveraging a comprehensive brain atlas in zebrafish15, we constructed a whole-brain computational model that recapitulated behaviour and also predicted a key role for heterogeneous inhibitory subtypes in enabling flexible state transitions. This attractor–integrator architecture reveals a hierarchical and modular computation that unifies robust memory retention with flexible sensory integration, providing a general principle for history-biased decisions.",nature_html,,丘脑-脑干吸引子网络驱动历史偏见决策,"自然环境经常逐渐变化，使其适应基于最近的历史的偏见决策——这种现象称为序列依赖性1,2,3。行为过程中的大规模记录表明，序列依赖性是决策的常见主题，在整个大脑中发现了过去经历的神经表征4,5,6,7,8,9,10,11。然而，目前尚不清楚这种偏差是否源于具有历史特定计算的专用神经回路。使用斑马鱼的全脑细胞分辨率成像来执行记忆引导的规避策略12,13,14，我们确定了一个分层电路，可以保留过去的信息并影响未来的选择。背侧丘脑中的离散吸引子对最近障碍物的位置进行编码，通过持续 10-20 秒的持续活动来维持分类记忆。背侧丘脑的光遗传学操作消除或施加了序列偏差。下游后脑积分器接收来自丘脑的输入，并将其与当前的感觉线索相结合，产生反映多试验历史的分级反应。利用斑马鱼的综合大脑图谱，我们构建了一个全脑计算模型，该模型可以概括行为，并预测异质抑制亚型在实现灵活状态转换中的关键作用。这种吸引子-积分器架构揭示了一种分层和模块化计算，将强大的记忆保留与灵活的感觉集成结合起来，为历史偏见决策提供了一般原则。",,194facaa3e496da2
Collateral impact: U.S.-China tensions and energy transition in third countries,https://www.sciencedirect.com/science/article/pii/S0301421526003605?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-10 00:00:00+00:00,,Qianying Chen,,,,,附带影响：中美紧张局势和第三国能源转型,,,6c32271128cf0f8f
Measurement of reactor neutrino oscillation with the first JUNO data,https://www.nature.com/articles/s41586-026-10538-z,,Nature,2026-06-10 00:00:00+00:00,10.1038/s41586-026-10538-z,Jan Züfle,,"Neutrino oscillations (see refs. 1,2 and references therein), a quantum effect manifesting at macroscopic scales, are governed by lepton flavour mixing angles and neutrino mass-squared differences3 that are fundamental parameters of particle physics, representing phenomena beyond the Standard Model. Precision measurements of these parameters are essential for testing the completeness of the three-flavour framework, determining the mass ordering of neutrinos and probing possible new physics. The Jiangmen Underground Neutrino Observatory (JUNO)4 is a 20-ktonne liquid-scintillator detector located 52.5 km from multiple reactor cores, designed to resolve the interference pattern of reactor neutrinos with sub-percent precision5,6. Here we report, using the first 59.1 days of data collected since detector completion in August 2025, the first simultaneous high-precision determination of two neutrino oscillation parameters, sin2&#x03B8;12=0.3092&#x00B1;0.0087"" role=""presentation"">sin2θ12=0.3092±0.0087{\sin }^{2}{\theta }_{12}=0.3092\,\pm \,0.0087 and &#x0394;m212=(7.50&#x00B1;0.12)&#x00D7;10&#x2212;5eV2"" role=""presentation"">Δm212=(7.50±0.12)×10−5eV2\Delta {m}_{21}^{2}=(7.50\,\pm \,0.12)\times 1{0}^{-5}\,{\mathrm{eV}}^{2} for the normal mass ordering scenario, improving the precision by a factor of 1.6 relative to the combination of all previous measurements. These results advance the basic understanding of neutrinos, validate the design of the detector and indicate the readiness of JUNO for resolving the neutrino mass ordering with a larger dataset. The rapid achievement with a short exposure highlights the potential of JUNO to push the frontiers of precision neutrino physics and paves the way for its broad scientific programme.",nature_html,,使用第一个 JUNO 数据测量反应堆中微子振荡,"中微子振荡（参见参考文献 1,2 和其中的参考文献）是一种在宏观尺度上显现的量子效应，受轻子风味混合角和中微子质量平方差 3 控制，它们是粒子物理学的基本参数，代表了超出标准模型的现象。这些参数的精确测量对于测试三味框架的完整性、确定中微子的质量排序和探索可能的新物理至关重要。江门地下中微子观测站 (JUNO)4 是一个 20 吨液体闪烁体探测器，距离多个反应堆堆芯 52.5 公里，旨在以亚百分之一的精度解析反应堆中微子的干涉图案5,6。在此，我们报告使用自 2025 年 8 月探测器完成以来收集的前 59.1 天的数据，首次同时高精度确定两个中微子振荡参数 sin2θ12=0.3092±0.0087"" role=""presentation"">sin2θ12=0.3092±0.0087{\sin }^{2}{\theta }_{12}=0.3092\,\pm \,0.0087 且 Δm212=(7.50±0.12)×10−5eV2"" role=""presentation"">Δm212=(7.50±0.12)×10−5eV2\Delta {m}_{21}^{2}=(7.50\,\pm \,0.12)\times 1{0}^{-5}\,{\mathrm{eV}}^{2} 对于正常质量排序场景，相对于所有先前测量的组合，精度提高了 1.6 倍。这些结果增进了对中微子的基本理解，验证了探测器的设计，并表明 JUNO 已准备好使用更大的数据集解决中微子质量排序问题。快速取得成就",,0de758b10a97cd35
"Renewable energy policy analysis in Iraq, Saudi Arabia, and Spain: A multi-dimensional assessment using HOMER and documented system performance data",https://www.sciencedirect.com/science/article/pii/S0301421526003654?dgcid=rss_sd_all,,ScienceDirect Publication: Energy Policy,2026-06-10 00:00:00+00:00,,Javier Ordóñez,,,,,伊拉克、沙特阿拉伯和西班牙的可再生能源政策分析：使用 HOMER 和记录的系统性能数据进行多维评估,,,25a194492971931b
The Amazon can be saved — with concerted action inside and outside Brazil,https://www.nature.com/articles/d41586-026-01824-x,,Nature,2026-06-10 00:00:00+00:00,10.1038/d41586-026-01824-x,,,"As deforestation in the Amazon falls, fresh evidence shows that the rainforest can withstand global warming, but only if there is a worldwide effort to stop cutting it down. As deforestation in the Amazon falls, fresh evidence shows that the rainforest can withstand global warming, but only if there is a worldwide effort to stop cutting it down.",nature_html,,巴西境内外采取一致行动，亚马逊是可以被拯救的,随着亚马逊地区森林砍伐的减少，新的证据表明，雨林能够抵御全球变暖，但前提是全世界都努力阻止砍伐。随着亚马逊地区森林砍伐的减少，新的证据表明，雨林能够抵御全球变暖，但前提是全世界都努力阻止砍伐。,,39675ea845a11a9e
