title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source,must_have_abstract,title_zh,abstract_zh,categories,stable_id
Food systems transformation would reshape global agriculture,https://www.nature.com/articles/s41586-026-10775-2,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10775-2,Mario Herrero,,"Food systems are a major contributor to exceeding planetary boundaries1,2,3 and poor quality diets are a key mortality risk globally4. Projected population and income growth could exacerbate these challenges5. In response, there are calls for transformation towards healthy and sustainable food systems6,7,8. However, the scale and distribution of the impacts of this transformation on agriculture are underexplored. Here we show that, by 2050, the transformation of food systems towards healthy diets (adoption of the EAT–Lancet reference diet), improved productivity and halving of food waste results in a fundamental restructuring of global agriculture, aspects of which break with historical trends. Scenario simulations using a multimodel ensemble of ten global economic models show a 6% median decrease in agricultural land (+1% to −26%) compared with 2020 levels. By 2050, agricultural production would be 17% lower than business-as-usual projections (−2% to −32%) and, economically, the value of this production is US$1.6 trillion (26%) lower (+8% to −58%). Within this, the value of livestock production would be substantially lower than current 2050 projections (−49% to −83%), while vegetable, fruit, nut and legume production value would increase by 23% (−33% to +106%). Results are dependent on the assumed policies to achieve the transformation scenario. We highlight a more active role for food policy to consider the benefits of such a transformation (improved population health and reduced environmental pressures) and navigate the political economy of its impacts.",nature_html,,粮食系统转型将重塑全球农业,"粮食系统是超出地球界限的主要原因1,2,3，而劣质饮食是全球主要的死亡风险4。预计的人口和收入增长可能会加剧这些挑战5。对此，有人呼吁向健康和可持续的粮食系统转型6,7,8。然而，这种转变对农业影响的规模和分布尚未得到充分探讨。在此，我们表明，到 2050 年，粮食系统将转向健康饮食（采用 EAT-Lancet 参考饮食）、生产力提高和食物浪费减半，从而导致全球农业发生根本性重组，其中某些方面打破了历史趋势。使用十个全球经济模型的多模型集合进行的情景模拟显示，与 2020 年的水平相比，农业用地中位数减少了 6%（+1% 至 -26%）。到 2050 年，农业产量将比正常预测低 17%（-2% 至 -32%），从经济角度看，农业生产价值将减少 1.6 万亿美元（26%）（+8% 至 -58%）。其中，畜牧业产值将大大低于目前的2050年预测（-49%至-83%），而蔬菜、水果、坚果和豆类产值将增加23%（-33%至+106%）。结果取决于实现转型场景的假设政策。我们强调粮食政策应发挥更积极的作用，考虑这种转变的好处（改善人口健康和减少环境压力）并驾驭其影响的政治经济学。",,d0104611a209af10
Rising dust pollution across Europe in a changing climate,https://www.nature.com/articles/s41586-026-10743-w,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10743-w,Kaspar R. Daellenbach,,"Mineral desert dust is a major contributor to total atmospheric particulate matter1. Desert dust outbreaks degrade air quality and can pose adverse health effects2, including asthma exacerbation3 and increased mortality4. At some European locations, there has been a rise in the intensity and frequency of transported dust outbreaks from deserts in recent decades5,6,7,8,9. However, it remains unclear whether this increase is consistent across Europe and whether desertification and aridity or shifts in atmospheric circulation are the main drivers behind this rise. Here we compile a database of daily dust metal concentrations from European sites, establishing robust elemental ratios for transported dust. Using this database, we develop a machine learning model to estimate daily PM10 (particulate matter smaller than 10 μm) dust concentrations from 2012 to 2021, ranging from 2.09 ± 1.05 μg m−3 across northern and central Europe to 5.28 ± 2.65 μg m−3 across the south. In southern Europe, residents are exposed to transported dust events averaging 9.68 ± 4.85 μg m−3, linked to a 0.67 ± 0.02% rise in daily mortality. Intensified dust intrusions over the past decade are linked to shifts in atmospheric circulation. Data from an Alpine ice core record shows a 110% increase in dust concentrations since pre-industrial times, mostly associated with North African desertification. As climate change accelerates land degradation and affects weather patterns, worsening dust pollution may pose increasing risks to public health and air quality goals.",nature_html,,气候变化导致欧洲粉尘污染加剧,"矿质沙漠灰尘是大气颗粒物总量的主要贡献者1。沙漠沙尘爆发会降低空气质量，并可能对健康造成不利影响2，包括哮喘恶化3和死亡率增加4。在欧洲一些地区，近几十年来，来自沙漠的输送性沙尘暴发的强度和频率有所增加5,6,7,8,9。然而，目前尚不清楚整个欧洲的这种增长是否一致，以及荒漠化和干旱或大气环流的变化是否是这种增长背后的主要驱动因素。在这里，我们编制了欧洲站点每日粉尘金属浓度的数据库，为输送的粉尘建立了可靠的元素比率。使用该数据库，我们开发了一个机器学习模型来估计 2012 年至 2021 年每日 PM10（小于 10 μm 的颗粒物）粉尘浓度，范围从北欧和中欧的 2.09 ± 1.05 μg m−3 到整个南部的 5.28 ± 2.65 μg m−3。在南欧，居民暴露于平均为 9.68 ± 4.85 μg m−3 的运输粉尘事件，导致每日死亡率上升 0.67 ± 0.02%。过去十年灰尘入侵加剧与大气环流的变化有关。高山冰芯记录的数据显示，自工业化前时代以来，灰尘浓度增加了 110%，这主要与北非荒漠化有关。随着气候变化加速土地退化并影响天气模式，日益恶化的粉尘污染可能会给公共卫生和空气质量目标带来越来越大的风险。",,883c9bce2f48125e
Metabolite glues as a means of purine sensing and chemotherapeutic response,https://www.nature.com/articles/s41586-026-10790-3,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10790-3,Michael Rapé,,"Molecular glues stabilize weak interactions to impart new functionalities to complexes1,2,3. Although molecular glues have been described in plant signalling and as human therapeutics4,5, it is unclear whether this modality provides endogenous regulation in human cells. Here we show that purine nucleotides are molecular glues that tether the rate-limiting enzyme in purine biosynthesis—phosphoribosyl pyrophosphate amidotransferase (PPAT)—to its inhibitor NUDT5. This mechanism allows cells to sense the levels of purines and to establish essential feedback control of their synthesis. We refer to such molecules as metabolite glues. Thiopurine chemotherapeutics6, which have been in clinical use since the 1950s, glue the same complex but adopt distinct orientations for enhanced function. Unlike most known glues, the PPAT–NUDT5 metabolite-glue pocket can adjust its conformation to notable compound alterations, enabling increased glue potency and improved on-target activity. We therefore identify endogenous metabolite glues as a mode of nutrient sensing that can be exploited for therapeutic benefit.",nature_html,,代谢物胶作为嘌呤传感和化疗反应的手段,"分子胶可稳定弱相互作用，从而赋予复合物新的功能1、2、3。尽管分子胶已在植物信号传导和人类治疗中被描述4,5，但尚不清楚这种方式是否在人类细胞中提供内源性调节。在这里，我们证明嘌呤核苷酸是分子胶，将嘌呤生物合成中的限速酶——磷酸核糖焦磷酸酰胺转移酶（PPAT）——与其抑制剂NUDT5连接起来。这种机制使细胞能够感知嘌呤的水平并对其合成建立必要的反馈控制。我们将此类分子称为代谢物胶。硫嘌呤化疗药物6自 20 世纪 50 年代以来一直在临床使用，它们粘合相同的复合物，但采用不同的方向来增强功能。与大多数已知的胶水不同，PPAT-NUDT5 代谢物胶水袋可以调整其构象以适应显着的化合物变化，从而提高胶水效力并改善靶向活性。因此，我们将内源性代谢物胶确定为一种营养传感模式，可用于治疗效果。",,c3892e694ed0c5a4
Regression to the mean can explain saturation of geomagnetic storms,https://www.nature.com/articles/s41586-026-10757-4,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10757-4,Bayane Michotte de Welle,,"Extreme space weather events on Earth occur during intervals of strong solar wind driving1. The solar wind drives plasma convection and currents in the near-Earth space environment2. For low values of the driver, the Earth’s response is linear, estimated by parameters such as the polar cap index based on ground magnetometer activity3. Curiously, for extreme solar wind driving, the Earth’s response appears not to increase beyond a saturation limit4. Theorists have advanced a host of explanations for this saturation effect, but there is no consensus5. Here we demonstrate that this saturation is a manifestation of the regression to the mean effect6 arising from random uncertainty in the timing and magnitude of solar wind measurements. Our results reveal that data analysis underpinning the saturation theories is nonlinearly biased, thereby challenging the validity of the theories. Correcting for the uncertainties reveals that the Earth’s response to solar wind driving is linear throughout, and that the impact of extreme geomagnetic storms can be twice as large as previously thought. We show that regression to the mean is a fundamental property of the relationship between measurement and the truth, where the truth corresponding to the measurement is closer to the mean. This effect is particularly pronounced for uncertain measurements of extreme values and is likely to manifest across various fields, from extreme climate studies to chronic medical pain.",nature_html,,均值回归可以解释地磁暴的饱和度,地球上的极端太空天气事件发生在强烈太阳风驱动的间隔期间1。太阳风驱动近地空间环境中的等离子体对流和电流2。对于驱动器的低值，地球的响应是线性的，通过基于地面磁力计活动的极盖指数等参数进行估计3。奇怪的是，对于极端的太阳风驱动，地球的响应似乎没有增加到超过饱和极限4。理论家对这种饱和效应提出了多种解释，但尚未达成共识5。在这里，我们证明这种饱和是由于太阳风测量的时间和幅度的随机不确定性而引起的平均效应6回归的表现。我们的结果表明，支撑饱和理论的数据分析存在非线性偏差，从而挑战了理论的有效性。对不确定性的修正表明，地球对太阳风驱动的响应自始至终都是线性的，并且极端地磁风暴的影响可能是之前认为的两倍。我们证明，回归均值是测量与真相之间关系的基本属性，其中与测量相对应的真相更接近平均值。这种效应对于极值的不确定测量尤其明显，并且可能在从极端气候研究到慢性医疗疼痛的各个领域中显现出来。,,28067fc4f58d8ce7
Programming fracture resistance in metamaterials via elastic instabilities,https://www.nature.com/articles/s41586-026-10804-0,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10804-0,Huajian Gao,,"The design of fracture-resistant materials has long been hindered by the complexity of toughening mechanisms across multiple length scales1,2. Mechanical metamaterials offer a promising platform to address this challenge, yet existing research has largely focused on passively characterizing fracture in conventional lattice architectures3,4,5,6,7,8. Recent studies have demonstrated the potential of elastic instabilities to enhance functionalities in architected materials9,10,11,12,13,14,15,16,17,18; however, their connection to fracture resistance remains unexplored. Here we demonstrate that fracture behaviours in mechanical metamaterials can be actively programmed by exploiting elastic instabilities, thereby bridging the two traditionally disconnected failure modes. Through a combination of experiments and simulations, we show that controlled manipulation of the inelastic zone size in pseudoplastic metamaterials enables a transition from intrinsic to extrinsic fracture behaviour, accompanied by up to a one-order-of-magnitude increase in fracture energy. This work represents a shift from passive observation to active control of fracture mechanics, establishing a new framework for designing metamaterials with tailored fracture resistance. Our findings not only advance the fundamental understanding of instability–fracture interactions in metamaterials but also suggest a broadly applicable route for programming fracture behaviours through instability design.",nature_html,,通过弹性不稳定性对超材料的断裂阻力进行编程,"长期以来，多种长度尺度的增韧机制的复杂性一直阻碍着抗断裂材料的设计1,2。机械超材料为应对这一挑战提供了一个有前途的平台，但现有的研究主要集中在传统晶格结构中被动表征断裂3,4,5,6,7,8。最近的研究表明弹性不稳定性具有增强建筑材料功能的潜力9,10,11,12,13,14,15,16,17,18；然而，它们与抗断裂性的联系仍未被探索。在这里，我们证明了机械超材料中的断裂行为可以通过利用弹性不稳定性来主动编程，从而弥合两种传统上互不相关的失效模式。通过实验和模拟相结合，我们表明，对假塑性超材料中非弹性区尺寸的控制操纵可以实现从内在断裂行为到外在断裂行为的转变，同时断裂能增加高达一个数量级。这项工作代表了断裂力学从被动观察到主动控制的转变，为设计具有定制断裂抗力的超材料建立了新的框架。我们的研究结果不仅增进了对超材料中不稳定性与断裂相互作用的基本理解，而且还提出了通过不稳定性设计对断裂行为进行编程的广泛适用的途径。",,6e8ff0b6055c8a72
Scalable quasi-pure MOF membranes for energy-efficient gas separations,https://www.nature.com/articles/s41586-026-10655-9,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10655-9,Sheng Zhou,,"Metal–organic framework (MOF) membranes offer great potential to address the energy penalties of energy-intensive gas separations1,2,3,4,5. Deriving convenient scalable protocols is essential for the successful translation and deployment of MOF-based membranes into practical applications6,7,8. Here we report a new membrane architecture, the quasi-pure MOF membrane (>90 vol% MOF), manufacturable at scale using industry-reliable solution-processing techniques and offering separation performance approaching that of associated pure MOF membranes, fully realizing the MOF intrinsic potential. This advance is enabled by a merged-phase approach fusing MOFs and polymers into a single pseudo-continuous phase and proffering MOFs with polymer-like surface properties, allowing rheologically controlled flocculated networks even at extreme solid concentrations. Representative benchmark MOFs (ZIF-67, CALF-20 and CuBDC) were fabricated into quasi-pure membranes and evaluated for essential separations, including propylene/propane, ethylene/ethane, carbon capture and hydrogen purification. Demonstrating industrial relevance, continuous roll-to-roll fabrication of quasi-pure (110)-oriented ZIF-67 membranes was achieved at an industrial plant. For propylene/propane separation, these membranes achieve a propylene permeability of about 160 barrer and mixed-gas selectivity of about 100—sufficient to produce polymer-grade propylene, offering an 80% purification cost reduction compared with distillation based on techno-economic analysis. This study addresses the long-standing gap between performance and scalability of crystalline membranes for demanding molecular separations.",nature_html,,用于高效节能气体分离的可扩展准纯 MOF 膜,"金属有机骨架 (MOF) 膜在解决能源密集型气体分离的能源问题方面具有巨大潜力1,2,3,4,5。导出方便的可扩展协议对于将基于 MOF 的膜成功转化和部署到实际应用中至关重要6,7,8。在这里，我们报告了一种新的膜结构，即准纯 MOF 膜（> 90 vol% MOF），可使用行业可靠的溶液加工技术进行大规模制造，并提供接近相关纯 MOF 膜的分离性能，充分发挥 MOF 的内在潜力。这一进步是通过合并相方法实现的，该方法将 MOF 和聚合物融合成单个伪连续相，并提供具有类似聚合物表面特性的 MOF，即使在极端固体浓度下也能实现流变控制的絮凝网络。代表性基准 MOF（ZIF-67、CALF-20 和 CuBDC）被制成准纯膜，并对其基本分离进行了评估，包括丙烯/丙烷、乙烯/乙烷、碳捕获和氢气纯化。工业工厂实现了准纯 (110) 取向 ZIF-67 膜的连续卷对卷制造，展示了工业相关性。对于丙烯/丙烷分离，这些膜的丙烯渗透性约为 160 barrer，混合气体选择性约为 100，足以生产聚合物级丙烯，根据技术经济分析，与蒸馏相比，纯化成本降低 80%。这项研究解决了绩效之间长期存在的差距",,36e8a308b163157a
Ammonia pressure controls colloidal metal nitride synthesis in molten salts,https://www.nature.com/articles/s41586-026-10801-3,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10801-3,Dmitri V. Talapin,,"Metal nitrides represent a large class of materials with extensive applications in optoelectronics, energy and healthcare technologies. For example, GaN and related nitride semiconductors are key materials for solid-state lighting and high-power electronics1,2. TiN and other early transition metal nitrides (TMNs) are widely used in wear-resistant alloys, tool coatings, catalysts and medical implants3. Strong metal–nitrogen bonds grant nitrides structural rigidity as well as chemical and thermal stability4. However, the covalency of metal–nitrogen bonds necessitates high temperatures to synthesize crystalline metal nitrides. Common synthetic routes include high-temperature solid-state nitridation5, crystal growth in supercritical ammonia6, molecular-beam epitaxy (MBE)7, reactive sputtering8,9 and chemical vapour deposition1,10,11,12. The solution synthesis of colloidal nanocrystals (NCs) has been demonstrated for late TMNs with relatively weak chemical bonds13,14,15,16,17, whereas the synthesis of early TMN NCs is challenging because it requires temperatures far above the stability range of commonly used solvents. Here we report a general approach to solution synthesis of refractory metal nitride NCs by reacting metal halides and ammonia dissolved in molten inorganic salts at elevated pressures. Successful syntheses of colloidal TiN, VN, GaN, NbN, Mo2N, Ta3N5, TaN, W2N and ternary Ti1−xVxN NCs are demonstrated. These NCs expand the scope of solution-processable technologically important materials.",nature_html,,氨压力控制熔盐中胶体金属氮化物的合成,"金属氮化物是一大类材料，在光电子、能源和医疗保健技术领域有着广泛的应用。例如，GaN 和相关氮化物半导体是固态照明和高功率电子产品1,2 的关键材料。 TiN 和其他早期过渡金属氮化物 (TMN) 广泛应用于耐磨合金、工具涂层、催化剂和医疗植入物3。牢固的金属-氮键赋予氮化物结构刚性以及化学和热稳定性4。然而，金属-氮键的共价键需要高温来合成晶体金属氮化物。常见的合成路线包括高温固态氮化5、超临界氨中晶体生长6、分子束外延（MBE）7、反应溅射8,9 和化学气相沉积1,10,11,12。胶体纳米晶体 (NC) 的溶液合成已被证明适用于化学键相对较弱的晚期 TMN13,14,15,16,17，而早期 TMN NC 的合成具有挑战性，因为它需要的温度远高于常用溶剂的稳定范围。在这里，我们报告了一种通过金属卤化物和溶解在熔融无机盐中的氨在高压下反应来溶液合成难熔金属氮化物NC的通用方法。展示了胶体 TiN、VN、GaN、NbN、Mo2N、Ta3N5、TaN、W2N 和三元 Ti1−xVxN NC 的成功合成。这些数控系统扩大了可溶液加工的重要技术材料的范围。",,1b3368b9b6cefca8
Quantum statistical plasmonic metacrystals,https://www.nature.com/articles/s41586-026-10782-3,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10782-3,Omar S. Magaña-Loaiza,,"Engineering materials that control quantum many-body dynamics remains challenging, as multiparticle interactions typically produce complex emergent behaviour that is difficult to predict1,2. Here we introduce quantum statistical plasmonic metacrystals, structures in which the multiparticle dynamics mediated by optical near fields produce forbidden quantum statistical bands that enable selective transmission of different types of light. This functionality arises from a plasmonic structure composed of nanoantennas acting as meta-atoms3. Multiphoton fields with statistics within the allowed bands propagate without distortion, whereas fields in forbidden bands are suppressed or driven towards the nearest accessible statistical state. We show that these bands are determined by the geometry and collective arrangement of the meta-atoms, providing a deterministic route to engineering quantum statistical transport. This platform establishes a room-temperature quantum material intrinsically sensitive to the quantum coherence of many-body photonic systems, enabling their robust manipulation and transport4. Our results have implications for coherence-sensitive photonic materials for energy harvesting and scalable many-body quantum technologies2,5.",nature_html,,量子统计等离子体超晶体,"控制量子多体动力学的工程材料仍然具有挑战性，因为多粒子相互作用通常会产生难以预测的复杂的涌现行为1,2。在这里，我们介绍了量子统计等离子体超晶体，在这种结构中，由光学近场介导的多粒子动力学产生了禁止的量子统计带，可以选择性地传输不同类型的光。这种功能源于由充当元原子的纳米天线组成的等离子体结构。具有允许带内统计数据的多光子场传播时不会失真，而禁带内的场则被抑制或驱动至最近的可访问统计状态。我们证明这些能带是由元原子的几何形状和集体排列决定的，为工程量子统计输运提供了确定性途径。该平台建立了一种对多体光子系统的量子相干性本质上敏感的室温量子材料，从而实现了其强大的操纵和传输4。我们的结果对用于能量收集的相干敏感光子材料和可扩展的多体量子技术具有影响2,5。",,33ca49c69bbb4277
A queen odour mediates reproductive suppression in a eusocial mammal,https://www.nature.com/articles/s41586-026-10772-5,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10772-5,Gary R. Lewin,,"Eusociality is exceptionally rare in mammals, and its proximate mechanisms remain poorly understood. Naked mole-rats provide a striking example, with reproduction restricted to a single queen, while all other females remain infertile1. Here we identify a chemical signal in queens that can regulate this reproductive hierarchy. Isopropyl myristate is a low-volatility ester that is enriched in queens and nearly absent from non-breeding animals. Isopropyl myristate is detected by peripheral and central olfactory neurons and elicits avoidance in high-ranking animals. Exposure alters levels of prolactin and progesterone in non-breeders to suppress reproduction. Daily addition of isopropyl myristate to a queenless colony prevented queen succession, whereas withdrawal triggered aggression and reproductive competition. Isopropyl myristate was also detected in breeding females of several Fukomys mole-rat species, but reaches higher levels in naked mole-rats, paralleling their extreme reproductive skew. These findings reveal a chemical cue that can mediate reproductive suppression in a mammal, linking insect and mammalian eusociality.",nature_html,,女王气味介导社会性哺乳动物的生殖抑制,真社会性在哺乳动物中极为罕见，其直接机制仍知之甚少。裸鼹鼠提供了一个引人注目的例子，其繁殖仅限于单个女王，而所有其他雌性仍然不育1。在这里，我们发现了蜂王体内可以调节这种生殖等级的化学信号。肉豆蔻酸异丙酯是一种低挥发性酯，在蜂王中含量丰富，但在非繁殖动物中几乎不存在。肉豆蔻酸异丙酯可被外周和中枢嗅觉神经元检测到，并引起高级动物的回避。暴露会改变非繁殖者的催乳素和黄体酮水平，从而抑制繁殖。每天向无蜂王的蜂群中添加肉豆蔻酸异丙酯会阻止蜂王继承，而退出则引发攻击和繁殖竞争。在几种 Fukomys 鼹鼠物种的繁殖雌性中也检测到了肉豆蔻酸异丙酯，但在裸鼹鼠中达到了更高的水平，与其极端的繁殖偏差相一致。这些发现揭示了一种化学线索，可以介导哺乳动物的生殖抑制，将昆虫和哺乳动物的社会性联系起来。,,4677e5209d51e731
Universal gates from braiding and fusing anyons on quantum hardware,https://www.nature.com/articles/s41586-026-10709-y,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10709-y,Mohsin Iqbal,,"A quantum computer requires the ability to store and manipulate information globally to protect against local noise. Topologically ordered phases1,2 offer two routes: encoding information in the ground-state subspace3 or in anyonic excitations1,4,5. The toric code1 exemplifies the first approach but does not intrinsically support a universal gate set. The latter—topological quantum computation—implements gates by braiding non-Abelian anyons6 around each other. However, the simplest non-Abelian generalizations of the toric code cannot achieve universality by braiding alone7,8,9. Here we demonstrate that anyon fusion, used as a computational primitive, renders these minimally non-Abelian topologically ordered states universal. We prepare a 54-qubit ground state of the quantum double of S3, the smallest non-Abelian group, on the H2 processor of Quantinuum. We encode logical information in the global fusion space of non-Abelian anyons, and by combining braiding with fusion, we realize a universal topological gate set and read-out, which we demonstrate by topologically preparing a magic state. This demonstrates that the S3 topologically ordered state is scalably preparable, yet rich enough to support a universal gate set. More broadly, this work opens up new pathways for harnessing the intrinsic properties of quantum matter to manipulate quantum information.",nature_html,,在量子硬件上编织和融合任意子的通用门,"量子计算机需要能够在全球范围内存储和操作信息，以防止局部噪声。拓扑有序的相 1,2 提供两种途径：在基态子空间 3 或任意子激励 1,4,5 中编码信息。环面代码 1 举例说明了第一种方法，但本质上并不支持通用门集。后者——拓扑量子计算——通过将非阿贝尔任意子6相互编织来实现门。然而，环面码最简单的非阿贝尔推广不能仅通过编织来实现普遍性7,8,9。在这里，我们证明了用作计算原语的任意子融合使这些最小非阿贝尔拓扑有序状态具有普遍性。我们在 Quantinuum 的 H2 处理器上准备了 S3 的量子双倍（最小的非阿贝尔群）的 54 量子位基态。我们在非阿贝尔任意子的全局融合空间中编码逻辑信息，并通过将编织与融合相结合，我们实现了通用的拓扑门集和读出，我们通过拓扑准备魔法状态来证明这一点。这表明 S3 拓扑有序状态是可扩展准备的，而且足够丰富以支持通用门集。更广泛地说，这项工作开辟了利用量子物质的固有特性来操纵量子信息的新途径。",,d97b9bdec40daf35
People use fast and flat simulation to reason about new games,https://www.nature.com/articles/s41586-026-10722-1,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10722-1,Joshua B. Tenenbaum,,"Games have long been a microcosm for studying planning and reasoning in both natural and artificial intelligence, often focusing on expert-level or even super-human play1,2,3,4,5,6. But real life also pushes human intelligence along a different frontier, requiring people to flexibly navigate decision-making problems that they have never thought about before. Here we use novice gameplay to study how people reason about new problem settings. Through a series of large-scale behavioural studies with over 1,000 participants and 121 two-player strategic board games (almost all novel to our participants), we show that people are systematic and adaptively rational in how they play a game for the first time or evaluate a game (for example, how fair or how fun it is likely to be) before they have played it even once. We explain these capacities via a computational cognitive model that we call the ‘Intuitive Gamer’: a model based on mechanisms of fast and flat (depth-limited) goal-directed probabilistic simulation. Our work offers insights into how people rapidly evaluate, act and make suggestions when encountering novel problems, and could inform the design of more flexible and human-like artificial intelligence systems that can determine not just how to solve new tasks but also whether a task is worth thinking about at all.",nature_html,,人们使用快速且平面的模拟来推理新游戏,"长期以来，游戏一直是研究自然智能和人工智能中的规划和推理的缩影，通常侧重于专家级甚至超人类的游戏1,2,3,4,5,6。但现实生活也将人类智能推向了一个不同的领域，要求人们灵活地处理他们以前从未考虑过的决策问题。在这里，我们使用新手玩法来研究人们如何推理新的问题设置。通过对超过 1,000 名参与者和 121 款两人战略棋盘游戏（对我们的参与者来说几乎都是新奇的）进行的一系列大规模行为研究，我们表明，人们在第一次玩游戏或在玩过一次游戏之前评估游戏（例如，游戏的公平性或乐趣程度）时，是系统性的、适应性理性的。我们通过称为“直觉玩家”的计算认知模型来解释这些能力：该模型基于快速且平坦（深度有限）目标导向的概率模拟机制。我们的工作提供了人们在遇到新问题时如何快速评估、行动和提出建议的见解，并可以为更灵活、更类人的人工智能系统的设计提供信息，这些系统不仅可以确定如何解决新任务，还可以确定一项任务是否值得考虑。",,14176e4491406926
Modular in vivo antibody–ADC click to reverse drug resistance in tumours,https://www.nature.com/articles/s41586-026-10789-w,,Nature,2026-07-15 00:00:00+00:00,10.1038/s41586-026-10789-w,Patrícia M. R. Pereira,,"Antibody–drug conjugates (ADCs) have significantly advanced cancer therapy by enabling the selective delivery of cytotoxic agents to tumour cells. However, ADC efficacy remains constrained by its dependence on a single target antigen, which limits tumour targeting and promotes resistance in heterogeneous tumours with variable and low antigen expression1,2,3,4,5,6. Here we introduce an in vivo bioorthogonal ligation strategy that generates functional antibody–ADC click constructs following systemic administration. This platform provides a modular and translatable approach for enhanced targeted drug delivery in heterogeneous tumours. We conjugate therapeutic antibodies and ADCs with trans-cyclooctene and tetrazine moieties for sequential administration to enable in vivo ligation of an antibody with an ADC after systemic delivery. The antibody–ADC click approach demonstrated improved antitumour activity relative to standard ADC monotherapy or antibody plus ADC combinations in preclinical models of HER2 and EGFR co-expression. These included tumours with low, ultralow, negative or heterogeneous HER2 expression and resistant or ineligible for conventional HER2-directed ADCs. This modular strategy leverages receptor biology and bioorthogonal chemistry for optimal therapeutic efficacy and does not require extensive antibody re-engineering. Moreover, the antibody–ADC click approach can be extended to other receptor pairs, which makes it a flexible modular platform to address heterogeneity and resistance to targeted therapies across different tumour types.",nature_html,,模块化体内抗体——ADC点击逆转肿瘤耐药性,"抗体药物偶联物（ADC）能够选择性地将细胞毒性药物递送至肿瘤细胞，从而显着推进了癌症治疗。然而，ADC 的功效仍然受到其对单一靶抗原的依赖的限制，这限制了肿瘤靶向并促进具有可变和低抗原表达的异质肿瘤的耐药性1,2,3,4,5,6。在这里，我们介绍了一种体内生物正交连接策略，该策略可在全身给药后生成功能性抗体 - ADC 点击构建体。该平台提供了一种模块化和可翻译的方法，用于增强异质肿瘤中的靶向药物输送。我们将治疗性抗体和 ADC 与反式环辛烯和四嗪部分结合进行顺序给药，以便在全身递送后能够在体内连接抗体与 ADC。在 HER2 和 EGFR 共表达的临床前模型中，抗体-ADC 点击方法证明了相对于标准 ADC 单一疗法或抗体加 ADC 组合的抗肿瘤活性有所改善。其中包括 HER2 表达低、超低、阴性或异质性以及对传统 HER2 靶向 ADC 耐药或不适合的肿瘤。这种模块化策略利用受体生物学和生物正交化学来实现最佳治疗效果，并且不需要广泛的抗体重新设计。此外，抗体-ADC点击方法可以扩展到其他受体对，这使其成为一个灵活的模块化平台，可以解决不同肿瘤类型间的异质性和对靶向治疗的耐药性。",,e42b59f17fd101e8
‘Holy grail’ of naked mole-rat research reveals how queens rule,https://www.nature.com/articles/d41586-026-02221-0,,Nature,2026-07-15 00:00:00+00:00,10.1038/d41586-026-02221-0,Catriona Clarke,,"The simple chemical that keeps a mole-rat queen atop her throne — plus, how people approach new games. Hear the biggest stories from the world of science | 15 July 2026",nature_html,,裸鼹鼠研究的“圣杯”揭示了女王如何统治,使鼹鼠女王保持在王位上的简单化学物质，以及人们如何玩新游戏。聆听科学界最伟大的故事 | 2026 年 7 月 15 日,,6091ed513f2ebb88
The simple chemical that lets queen naked mole-rats 'rule',https://www.nature.com/articles/d41586-026-02186-0,,Nature,2026-07-15 00:00:00+00:00,10.1038/d41586-026-02186-0,Shamini Bundell,,The mechanism behind these strange mammals' extreme social structure has been a long-standing puzzle. The mechanism behind these strange mammals' extreme social structure has been a long-standing puzzle.,nature_html,,让裸鼹鼠女王“统治”的简单化学物质,这些奇怪的哺乳动物极端的社会结构背后的机制一直是一个长期存在的谜团。这些奇怪的哺乳动物极端的社会结构背后的机制一直是一个长期存在的谜团。,,4be3edcab5448d4e
