title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Imaging of nanoscale polar textures in quantum paraelectric SrTiO3,https://www.nature.com/articles/s41586-026-10823-x,,Nature,2026-07-22 00:00:00+00:00,10.1038/s41586-026-10823-x,Ismail El Baggari,,"When cooling towards a ferroelectric phase transition, collective atomic motions (phonons) slow down (soften) until a static atomic displacement pattern forms, giving rise to spontaneous polarization throughout the material1. However, in quantum paraelectrics such as strontium titanate (SrTiO3), long-range ferroelectric order does not develop at low temperatures due to persistent quantum fluctuations of ionic positions2,3. In SrTiO3, quantum paraelectricity emerges below Tq ≈ 40 K refs. 4,5,6 and is preceded by anomalous phonon dynamics: a transverse acoustic phonon mode partially softens at a finite wavevector, hinting at a modulated state at the nanoscale7,8,9,10,11,12. The precise real-space structure of SrTiO3 at low temperature, however, has remained unresolved despite decades of study. Here we directly image the low-temperature polar structure of a SrTiO3 lamella using cryogenic scanning transmission electron microscopy down to 20 K. High-resolution imaging reveals a spatially fluctuating landscape of nanoscale domains. Below about 105 K, short-range polar domains initially self-organize into a periodic structure extending over tens of nanometres; however, upon entering the quantum paraelectric regime below Tq, the process reverses and the periodically ordered polar nanodomains fragment into smaller clusters. Quantum paraelectricity in SrTiO3 underlies remarkable properties, including large dielectric permittivity13,14, proximity to ferroelectricity15,16, multiferroicity17 and unconventional superconductivity18,19,20. Our visualizations suggest that these phenomena may be linked to complex ordering and disordering of polar nanodomains at low temperature.",nature_html
Non-Gaussian statistics of the order parameter across a phase transition,https://www.nature.com/articles/s41586-026-10811-1,,Nature,2026-07-22 00:00:00+00:00,10.1038/s41586-026-10811-1,David Clément,,"Second-order phase transitions are characterized by critical scaling and universality1. The singular behaviour of thermodynamic quantities at the transition, in particular, is determined by critical exponents of the universality class of the transition. However, critical properties are also characterized by the probability distribution of the order parameter across the transition2,3, in which non-Gaussian statistics are expected4,5,6, but remain largely unexplored7. Here, making use of single-atom-resolved detection in momentum space8, we measure the full probability distribution of the order-parameter amplitude across a continuous phase transition in an interacting lattice Bose gas9. We find that fluctuations are captured by an effective potential—reconstructed from the measured probability distribution by analogy with Landau theory10—displaying a non-trivial minimum in the superfluid (ordered) phase, which vanishes at the transition point. Moreover, we observe non-Gaussian statistics of the order parameter near the transition, distinguished by non-zero high-order cumulants undergoing abrupt sign changes. We show numerically that these sign changes of the cumulants obey critical scaling in homogeneous systems, and that their experimental behaviour is not reproduced by classical models, whereas it is captured by a low-temperature quantum model. Our results underscore the crucial role of order parameter statistics in probing critical phenomena and universality.",nature_html
"Decarbonizing China's aluminium industry: a comprehensive assessment of synergistic carbon capture, utilization, and storage with renewable energy technologies",https://www.sciencedirect.com/science/article/pii/S0306261926011104?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-22 00:00:00+00:00,,Li-Chun Zhang,,,
High-power hybrid commutated converter for carbon-neutral power transmission,https://www.nature.com/articles/s41467-026-75691-5,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Rong Zeng,,"To achieve carbon neutrality, we must overcome the challenges associated with the long-distance and large-capacity transmission of renewable energy. Direct-current transmission system has advantages in terms of high voltage and high controllability over the alternating-current transmission system. First-generation line-commutated-converter-based high-voltage direct-current systems risk commutation failures that threaten the safety of power grid, whereas second-generation voltage-source-converter systems entail higher carbon emissions, lower robustness, and higher power loss. We propose a next-generation high-power hybrid commutated converter that accesses renewable power, eliminating commutation failures through its hybrid operation modes of forced and recovery-enhanced commutation, with a hybrid device connection topology. We investigate the commutation principles and present the system design. Experimental results from a 120 kV/360 MW prototype demonstrate the efficacy of this high-power converter, which has been deployed in the Lingbao super-high-voltage direct-current project in Henan, China, and Mengxi ultra-high-voltage direct-current project in Inner Mongolia, China.",nature_html
Scalable transfer for industrial 2D-CMOS manufacturing,https://www.nature.com/articles/s41565-026-02217-x,,Nature Nanotechnology,2026-07-22 00:00:00+00:00,10.1038/s41565-026-02217-x,Deji Akinwande,,"Foundry-compatible transfer of two-dimensional materials is central to angstrom-era complementary FET logic, where atomically thin channels must be moved from growth wafers to target stacks without contamination, strain or interfacial damage. Scalable delamination, bonding and wafer-level metrology are needed to bridge lab-scale device performance with 300-mm CMOS manufacturing.",nature_html
Fine-grained potential load flexibility estimation based on meta-learning-inspired adaptation and conformal quantile regression,https://www.sciencedirect.com/science/article/pii/S030626192601158X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-22 00:00:00+00:00,,Yongqian Liu,,,
Non-local synchronization of continuous time crystals in a semiconductor,https://www.nature.com/articles/s41467-026-75714-1,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Manfred Bayer,,"Synchronization resulting in unified collective behavior of the individual elements of a system that are weakly coupled to each other has long fascinated scientists. Examples range from the periodic oscillation of coupled pendulum clocks to the rhythmic behavior in biological systems. Here we demonstrate this effect in a solid-state platform: spatially remote, auto-oscillating electron-nuclear spin systems in a semiconductor. When two such oscillators separated by up to 40 μm are optically pumped, their individually different frequencies lock to a common value, revealing long-range coupling. For larger separations, the synchronization breaks. The interaction distance matches the electron spin diffusion length, identifying spin transport as the coupling-mediating mechanism and maintaining correlated behavior over mesoscopic distances. As a consequence, a wide-area optical pump drives all oscillators within the illuminated spot into a single synchronized state, despite their inhomogeneity. This synchronization accounts for the exceptional stability of the resulting auto-oscillations, enabling collective motion in distributed spin systems and paving the way toward spin networks in spintronics.",nature_html
A multimodal vision-language model for comprehensive dental diagnosis and enhanced clinical practice,https://www.nature.com/articles/s41467-026-75718-x,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Zuozhu Liu,,"Oral diseases affect billions of people, yet specialist dental expertise remains unevenly distributed, and diagnosis often requires synthesis across diverse imaging modalities. Existing artificial intelligence systems mostly address isolated tasks, limiting their applicability in comprehensive dental assessment. Here we introduce DentVLM, a dental vision-language model that jointly interprets images and text, supports expert-level oral disease diagnosis across seven dental imaging modalities and 36 tasks. Developed using 110,447 images and 2.46 million bilingual visual question-answer pairs, DentVLM outperforms leading proprietary, open-source and domain-specific medical models on internal and external tests. In a study of 32 participants, DentVLM surpasses junior readers, matches intermediate general practitioners and approaches senior specialists. In collaborative workflows, it raises junior and intermediate readers toward specialist-level performance and reduces diagnostic time for all readers by 15.0-37.0%. These results establish DentVLM as a clinical decision support tool for reducing specialist care gaps and broadening access to high-quality dental expertise.",nature_html
Supramolecular nanofiber stabilization of microdroplets enables ultra-sensitive virus infection analysis,https://www.nature.com/articles/s41467-026-75297-x,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Takahiro Muraoka,,"Aqueous two-phase system (ATPS) droplets in cells act as fluidic microreactors by concentrating biomacromolecules. Inspired by this phenomenon, dextran-rich microdroplets formed in an ATPS with polyethylene glycol have been explored as artificial microreactors for sensitive detection and spatiotemporal control of biochemical reactions. However, the rapid fusion of the microdroplets into bulk phase separation has limited practical applications of this approach. Here, we report the stabilization of dextran-rich microdroplets using supramolecular nanofibers of an azobenzene-appending self-assembling peptide (AzSAP). Physicochemical characterization and structural analyses elucidate the mechanism of nanofiber formation and its role in droplet stabilization. The nanofiber network prevents droplet coalescence while maintaining macroscopic fluidity, thereby enabling highly sensitive quantitative virus detection via microfluidic analysis by confining infecting viruses within droplets. Furthermore, the photo-responsive properties of the AzSAP allow dynamic control over droplet size and intra-droplet virus activity, highlighting its exceptional potential as a platform for programmable artificial microreactors.",nature_html
Molecular rotors reveal the 3D viscous habitat of mucus-colonizing bacteria,https://www.nature.com/articles/s41467-026-75892-y,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Stuart Humphries,,"Interactions between bacteria and particulate organic matter, algae, coral reefs, fish, plant root systems, animals, and humans occur primarily through a dynamic interface of viscous mucus or mucilage. While mucus influences fundamental rates of bacterial infection, respiration, and carbon and nutrient cycling, our observations of this physical habitat of bacteria are limited by methods that damage the material and obfuscate spatial relationships. We present a technique using confocal microscopy of molecular rotors to reveal the 3D viscous structure of undisturbed mucus and associated bacteria. Quantification of the internal viscosity of mucus from different sources highlights variations in microscale morphologies that structure microbial distributions and ecological interactions. Individual examples of mucus aggregates from cultures of Chaetoceros affinis and Pseudo-nitzschia sp. diatoms exhibit consolidated versus patchy viscous morphologies, respectively, along with distinct patterns of microbial colonization. A viscous mucus layer surrounding an ephyra of the upside-down jellyfish Cassiopea xamachana may maintain a local microbiome while preventing direct contact with the animal. By quantifying the complex “mucoscape” shaping bacteria-organic matter interactions, this method provides a physical context for chemical fluxes and microbial activity in diverse ecosystems.",nature_html
Chirality induced by supramolecular self-assembly of fluorinated π-conjugated carbon dots for bright circularly polarized electroluminescent light-emitting diodes,https://www.nature.com/articles/s41467-026-75758-3,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Fanglong Yuan,,"Circularly polarized light-emitting diodes hold great promise for advanced photonic applications such as three-dimensional displays, quantum information processing, and optical spintronics. Carbon dots, owing to their metal-free nature, high stability, and structural versatility, have emerged as attractive alternatives. However, their intrinsic chirality is typically weak due to a lack of precise control over structure and molecular arrangement, and their application in electroluminescent devices has remained unrealized. Here, we report a class of supramolecular assemblies consisting of fluorinated π-conjugated carbon dots. Upon interaction with M/P-[N] hexahelicene as chiral inducers, a directed supramolecular self-assembly is formed via strong electrostatic and hydrogen bonding interactions, yielding a high absorption dissymmetry factor of up to 0.107. More significantly, we demonstrate the devices based on these supramolecular assemblies, achieving a maximum luminance of 9655 cd m−2 and electroluminescent dissymmetry factor value of 0.035. These results mark a significant step toward metal-free chiral optoelectronics and highlight the potential of carbon nanomaterials in next-generation display technologies.",nature_html
Anomalous charge density wave in a two-dimensional superatomic superconductor,https://www.nature.com/articles/s41467-026-75635-z,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Xiaolong Chen,,"The spatial modulation of electron density into a wave-like pattern, known as charge density wave (CDW), represents a fundamental quantum state that often coexists with superconductivity, quantum Hall states and axion insulating phases. Conventional CDWs are mediated by longitudinal acoustic phonons, exhibit picometer-scale lattice distortions (10−12−10−11 m), and typically vanish upon approaching the atomic limit. Here, we report a series of anomalous CDW behaviors in the 2D superatomic superconductor Au6Te12Se8. Remarkably, its CDW is governed by transverse phonons and exhibits a real-space displacement of ~ 4 Ångström, which is an order of magnitude larger than that in conventional CDW. Furthermore, we observe a dimensional response persisting up to micrometer-scale thickness, a regime where other materials are already considered as bulk. Through liquid helium-temperature transmission electron microscopy, ultrafast pump-probe spectroscopy and transport measurements, we demonstrate a prominent enhancement of the CDW transition temperature (TCDW) from",nature_html
Kinetically templated fibrillar self-assembly via two-dimensional nanocrystals enables 21% efficient organic solar cells,https://www.nature.com/articles/s41467-026-75699-x,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Lei Ying,,"The performance of organic solar cells (OSCs) is critically governed by the fibrillar organization of bulk-heterojunction active layers, yet controlling long-range, directional fibrillar morphology under nonequilibrium processing remains challenging. Here we report that two-dimensional cobalt phosphosulfide (CoPS3) nanocrystals act as kinetic templates that reprogram molecular self-assembly during film formation. Through collective electronic interactions with conjugated polymer donors and small-molecule acceptors, CoPS3 modulates molecular densification and phase separation pathways, enabling refined, long-range fibrillar networks without increasing crystallinity. The resulting morphology enhances exciton dissociation and charge transport, and inhibits recombination, delivering a power conversion efficiency of 21.0%. This templating strategy is effective across multiple OSC systems, simultaneously improving efficiency and storage stability, offering a promising route for kinetic morphology control in organic optoelectronics.",nature_html
Resting-Potential-Inspired Solid-State Iontronic Osmotic Power Source Enabled by Polarized MXene,https://www.nmlett.org/index.php/nml/article/view/2597,,Nano-Micro Letters,2026-07-22 00:00:00+00:00,10.1007/s40820-026-02310-9,Nishuang Liu,,"Bio-inspired osmotic energy has shown great potential as a portable energy source or artificial electrical organ for green and sustainable power generation. However, ion-electron decoupling problem and complex structures resulting from over-engineering often limit output power and portability. Here, we propose a comprehensive design strategy that exploits the unique ion-electron coupling properties of polarized MXene to mimic transmembrane ion transport at resting potential, thereby developing an all-MXene solid-state iontronics osmotic power source (IOPS). Density functional theory calculations and multiscale characterizations reveal that its operating mechanism is based on the diffusion dynamics of K+ under a concentration gradient and the Fermi level difference between two polarized MXene electrodes. The device achieves an initial open-circuit voltage exceeding 0.57 V and a high volumetric power density of 1030 μW cm−3. The highly integrated architecture of the IOPS module allows for straightforward scalability and reconfiguration to power commercial electronic devices. This work integrates the principles of biological ion gradients with emerging iontronics, providing a solid-state iontronic design strategy for compact osmotic power source. Here, taking the natural resting potential as a design blueprint, we report a solid-state iontronic osmotic energy generator, termed IOPS, which fully leverages the ion–electron coupling effect in polarized MXene. Its mechanism arises from the diffusion kinetics of K+ under an ion gradient and the Fermi level difference between two distinct polarized MXenes at the positive and negative electrodes. An initial open-circuit voltage exceeding 0.57 V and a high volumetric power density of 1030 μW cm-3 were achieved. This work integrates the fundamental principles of biological ion gradients with emerging iontronics technology, offering a paradigm for the practical deployment of osmotic energy. Highlights:1 The solid-state architecture of iontronics osmotic power source (IOPS) significantly enhances volumetric power density and eliminates risks associated with leakage and drying up.2 By making deep use of the ion-electron coupling properties of MXene, the highly integrated electrode design enables the IOPS device to be assembled into a compact osmotic power source using only three building blocks.3 IOPS arrays can efficiently power commercial electronic devices and show great potential in portable, responsive power systems.",rss_description
High-linearity all-2D heterojunction-based neuromorphic image-sensing transistor array with a sandwiched tunneling layer for dynamic vision,https://www.nature.com/articles/s41467-026-75159-6,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Wentao Xu,,"Neuromorphic visual systems have attracted tremendous attention for their in-sensor image sensing and information preprocessing paradigm that replicates human visual system. However, current neuromorphic visual devices employed in these systems still confront challenges on lateral conductivity, air-stability, and photo-response linearity. Here, we demonstrate a neuromorphic image-sensing transistor array based on a tri-layer van der Waals heterostructure composed of MoS2, (BA)2PbI4 and graphdiyne (GDY). The top MoS2 layer with high intrinsic mobility serves as carrier-transport channel, while encapsulating the 2D perovskite to shield it from ambient air. The sandwiched 2D-(BA)2PbI4 nanosheet converts light into electricity, and functions as a photo-tunable tunneling junction, facilitating unidirectional tunneling of photo-generated carriers toward the underlying GDY layer. GDY, featuring well-distributed alkyne bonds, enables uniform interaction and storage of charges. The device demonstrates long-term air-stability (>10 weeks), highly competitive linearity in synaptic transistor weight modulation (αP = 0.006, αD = 0.025), and remarkably low energy consumption (~41.8 aJ per synaptic event) among 2D heterojunction synaptic transistors. Furthermore, a hardware-level neuromorphic kernel constructed using a synaptic array of these heterostructure devices realizes spatiotemporal neuromorphic in-sensor dynamic image processing and trajectory detection for object movement. This work provides hardware architecture for the next-generation neuromorphic vision.",nature_html
Stretchable and self-healing copper–iodide scintillator for conformal X-ray imaging and wearable radiation alerting,https://www.nature.com/articles/s41467-026-76007-3,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Wen-Yong Lai,,"Flexible X-ray scintillators are critical for next-generation conformal imaging and wearable radiation monitoring, yet their development is hindered by the persistent trade-offs among particle dispersion, scintillation efficiency, and mechanical robustness in conventional composite designs. Here, we overcome these limitations via a ligand-matrix interface engineering strategy, integrating highly soluble copper-iodide clusters with a self-healing fluorinated block copolymer to produce highly stretchable and autonomously self-healing scintillator films. Interfacial coordination and ion-dipole interactions guide the in situ self-assembly of uniformly dispersed, aggregation-induced emission-active clusters within the polymer matrix, while dynamic dipole-dipole interactions between fluorinated segments confer high stretchability (up to 2000% strain) and room-temperature self-healing capability. The resulting films achieve a high spatial resolution of 16.4 lp mm−1, enabling distortion-free conformal imaging of curved objects and maintaining high-fidelity imaging under severe mechanical deformation or in aqueous environments. Furthermore, dip-coated textiles functionalized with the composite serve as wearable radiation-alert systems that synergize real-time visual detection with passive X-ray shielding. This work provides a versatile materials platform that reconciles long-standing performance conflicts, paving the way for advanced conformal diagnostics and scalable personal radiation protection technologies.",nature_html
Association-gated multiphoton activation of inert haloarenes via sequential electron donor–acceptor assembly,https://www.nature.com/articles/s41467-026-75858-0,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Nozomi Saito,,"The functionalization of recalcitrant chemical bonds that require extreme reduction potentials is often thwarted by the absence of a defined reaction field to control potent intermediates. Conventional multiphoton photocatalysis generates super-reductants, whose immense energy dissipates through chaotic, diffusion-controlled pathways. Herein, an “association-gated” strategy is introduced that constructs sequential electron donor–acceptor complexes as programmable reaction microenvironments. This system initially captures a single photon through its sulfide/naphthalene monoimide complex. The resulting naphthalene monoimide radical anion serves as a scaffold to pre-organize the haloarene substrate into a second, distinct electron donor–acceptor complex, creating a reaction pocket for the final, energy-storing excitation. Such supramolecular confinement generates an extreme reducing potential at the carbon–halogen bond, suppressing both diffusive side-reactions and parasitic hydrogen atom transfer from amine donors. This unlocks a broad scope of transformations under air-tolerant conditions, providing a versatile tool for late-stage diversification.",nature_html
In vitro multi-organ invasion model for exploring cardiac resistance to cancer metastasis,https://www.nature.com/articles/s41467-026-75833-9,,Biological sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Milica Radisic,,"Despite the systemic spread of cancer, the ventricular myocardium is one of the least common sites of metastasis—a phenomenon that remains poorly understood. To examine this, we develop the Multi-organ Invasion Device (MInD), an organ-on-a-chip platform that enables multi-organ culture under flow. Organ compartments are connected in MInD using PermeoTubes—3D-printed porous conduits that support cancer cell intravasation, migration, and extravasation. In dual-organ devices, where highly aggressive breast cancer cells are co-cultured with either hepatic or cardiac tissue, invasion into cardiac tissue is significantly suppressed relative to hepatic co-culture. Importantly, in cardiac–hepatic–cancer tri-culture, the presence of cardiac tissue reduces overall invasion, with cancer cells preferentially migrating toward hepatic compartments. Cytokine profiling and RNA sequencing reveal that cardiac co-culture suppresses cell metastasis and invasion, while inducing immune activation. Overall, this platform presents an approach for uncovering organ-specific drivers of metastasis, accelerating future discovery of metastasis-inhibiting therapies.",nature_html
A redox flow battery coupling energy storage and chemical manufacturing in a single device,https://www.nature.com/articles/s41467-026-75866-0,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Haohong Duan,,"Redox flow batteries provide a competitive solution for renewable energy integration and grid fluctuations stabilization. However, the profit pattern solely relies on the grid price difference between peak and off-peak period. Herein, we report an open-loop flow battery coupling energy storage and chemical manufacturing in a single device. Specifically, we pair VO2+ reduction with organic compounds oxidation to value-added chemicals during discharging, and VO2+ oxidation with hydrogen evolution during charging. The battery demonstrates versatility across 13 organic substrates and compatibility with most typical posolytes. Taking VO2+/VO2+ pairing with ethylene glycol-to-glycolic acid conversion and H2 production as an example, the battery displays >100% voltage and energy efficiencies, and exhibits cycling stability over 200 cycles. By scaling up and integrating with a photovoltaic panel, the device produces 532.2 g of glycolic acid and 272.9 L of H2 over 10 days with daytime charging and nighttime discharging. Techno-economic analysis suggests that the system is profitable with a levelized cost of electricity of –0.26 $/kWh. This work demonstrates the profit pattern diversification potential of redox flow batteries by co-production of value-added chemicals and fuels.",nature_html
Visualization of oxophilic regulation for alkaline hydrogen evolution on Ni-based electrocatalyst via multimodal operando approaches,https://www.nature.com/articles/s41467-026-75927-4,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Guosong Zeng,,"Alkaline hydrogen evolution reaction holds immense promise for sustainable energy conversion due to its inherent compatibility with earth-abundant electrocatalysts and potential for large-scale, high-purity hydrogen production. However, sluggish kinetics remain a formidable bottleneck for its industrial deployment. Although incorporating oxophilic components is widely used to promote water activation, the catalytic role of oxygen-affinity-related sites is often interpreted statically, without considering dynamic evolution of local coordination under operating conditions. Here, we synthesize a crystalline-amorphous Ni/TiO2 heterojunction via a grain-boundary segregation strategy and combine multi-modal operando techniques to directly visualize reversible, bias-induced reconstruction of the oxophilic component. These observations provide direct evidence that, at the Ni/TiO2 interface, oxygen affinity is a tunable parameter encoded by nanoscale coordination and interfacial chemistry, and elucidate how its modulation governs water dissociation and hydroxyl handling. We demonstrate that the resulting four-coordinated Ti sites serve as highly efficient centers for water dissociation and hydroxyl adsorption, thereby synergistically optimizing the hydrogen adsorption/desorption energetics. This work offers a mechanistic and methodological basis for rational nano-heterointerfaces engineering in advanced electrocatalysts.",nature_html
Lone-pair-electron-governed gas-recognizable flexibility in a stable MOF for boosting C3H6/C3H8 separation via aqueous scalable synthesis,https://www.nature.com/articles/s41467-026-75928-3,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Junfeng Bai,,"The separation of propylene from propane constitutes one of the most energy-demanding processes in the petrochemical industry due to their similar molecular dimensions and physicochemical properties. Flexible MOFs, which undergo selective guest-induced structural transformations, offer an alternative mechanism to amplify subtle molecular differences into distinct adsorption behaviors. Nevertheless, the precise molecular-level modulation of framework flexibility to elicit a selective response to one specific gas over another remains a great challenge. This study confronts this challenge through the rational structural evolution of a hydrolytically stable, pillar-layered Cu-MOF, NJU-Bai5. Our strategy involves the strategic engineering of the pillar ligand, specifically replacing pyridyl with imidazolyl groups. This modification introduces accessible nitrogen lone-pair-electrons, which function as molecular anchors capable of forming selective interactions with hydrogen-bonding donors possessing higher acidity. These interactions, in turn, drive a gas-recognizable flexibility of the framework. The resulting material, NJU-Bai5-bib, exhibits a well-defined, selective gate-opening transition triggered preferentially by C3H6 at low pressures. This specific response enables the framework to achieve highly selective propylene/propane separation under ambient conditions. Furthermore, by inheriting exceptional hydrolytic stability from its progenitor and featuring a scalable, aqueous synthesis, NJU-Bai5-bib demonstrates not only excellence in guest-specific recognition but also considerable potential for practical, energy-efficient propylene purification.",nature_html
Multicellular architectures for high-rate solar evaporation with spatial salt crystallization under high-salinity,https://www.nature.com/articles/s41467-026-75913-w,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Hyejeong Kim,,"Solar-driven evaporation offers decentralized freshwater production and brine management, yet remains limited by inefficient water transport, thermal losses and salt fouling arising from insufficient understanding of geometry–transport–performance relationships. Here, 3D-printed multicellular solar evaporators with systematically varied lattice unit cells are developed to clarify these relationships, identifying liquid–solid contact perimeter, porosity and thermal interface area as key geometric parameters governing capillary water delivery and heat transfer. Guided by these, an optimized FBCC-+_5 evaporator achieves a high evaporation rate of 6.90 kg m−2 h−1 and sustains zero-liquid-discharge operation. A hybrid multicellular architecture combining high- and low-evaporation-rate unit cells further generates controlled evaporation gradients, thereby localizing salt crystallization, enabling stable operation for 5.5 days with 97.49% salt recovery under 20 wt% NaCl. Outdoor desalination yields up to 47.7 kg m−2 day−1 of freshwater. This work establishes unit-cell and macro-scale geometry as programmable design parameters for scalable and durable solar desalination.",nature_html
Zinc-phosphorus nanodomains with dynamic coordination for electrochemical CO2 reduction,https://www.nature.com/articles/s41467-026-75766-3,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Junliang Zhang,,"Single-atom catalysts (SACs) are favored owing to their well-defined motifs and notable CO selectivity in electrochemical CO2 reduction. However, the dynamic coordination evolution under working conditions and the structure-activity relationships remain highly puzzling. Herein, we suggest that flexible Zn–P3 nanodomains with weak-bond interactions may exhibit a potential-dependent structural modulation under working conditions compared to Zn–N4 configurations. A possible metastable state with reduced Zn–Px-like coordination may be formed from the Zn–P3 structure under CO2 reduction working conditions. Based on in situ spectroscopy analysis, deuterium isotope kinetic analysis, and theoretical calculations, the low-coordination Zn and the possibly perturbed P sites may serve as efficient active sites for the first step of sequential proton–electron transfer in the CO2 electroreduction. The collaborative assignments within this dynamic catalytic nanodomain, rather than at individual metal site, may contribute to the improved the intrinsic activity, which delivers a high turnover frequency (47,690 h−1) and a CO production rate (213 mL h−1 cm−2) at 500 mA cm−2 for 100 h. Our work elucidates the dynamic coordination-governed mechanisms of SACs and underscores the necessity of probing their structural basis under operating conditions.",nature_html
High-order photonic degeneracy enables topological reconfiguration in bound states in the continuum,https://www.nature.com/articles/s41467-026-75967-w,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Cheng-Wei Qiu,,"Extreme suppression of free-space radiation in open planar photonic systems remains a long-standing goal in nanophotonics. Conventional bound states in the continuum (BICs), constrained by symmetry-protected or accidental singularities, restrict experimental Q-k scaling exponents to n = 2-8 because ordinary bands lack sufficient degrees of freedom to host, redistribute or merge additional radiation-suppressing singularities. Here we demonstrate a degeneracy-driven topological-reconfiguration mechanism: an E2-type high-order degeneracy at Γ acts as a multi-charge reservoir, enabling controlled release, inversion and merging of topological charges under symmetry breaking. This unlocks a Q ∝ k−10 radiation-suppression regime in a single-layer all-dielectric metasurface. Experimentally, we realize ultrahigh free-space Q-factors with 3% geometric robustness and a maximum Q of 1.1 × 106. A 100-pixel array exploiting these resonances demonstrates picometre-scale spectral discrimination by resolving ultranarrow H13C14N absorption lines. These results establish high-order-degeneracy-enabled BIC physics for robust ultrahigh-Q photonics and precision free-space spectroscopy.",nature_html
Iterating the transient light transport matrix for non-line-of-sight imaging,https://www.nature.com/articles/s41467-026-75177-4,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Andreas Velten,,"Time-of-flight non-line-of-sight imaging systems measure transient light transport at a visible relay surface to image hidden objects. Such measurements form a transient light transport matrix (TLTM). Because conventional methods capture only lower-dimensional subsets of this matrix, they are largely limited to reconstructing hidden geometry. Here, we show that a full-dimensional first-order TLTM (TLTM-1), measured between visible relay-surface patches, enables recovery of TLTM-2, the time-resolved light transport between hidden-surface patches. Using a dense laser scan and gated 16 × 16 single-photon avalanche diode array, we sample all dimensions of TLTM-1 on a planar relay wall. We then computationally focus virtual illumination and detection independently within the hidden scene, effectively turning the relay surface into a synthetic time-of-flight camera. Experiments and simulations show that TLTM-2 reveals indirect shadows, interreflections, and volumetric scattering. We further demonstrate direct-indirect transport separation, virtual relighting, and dual photography. These results establish an iterative framework for recovering higher-order transport (TLTM-n).",nature_html
Near-unity near-infrared emission from Mo6 cluster doped hybrid halide glasses via halide-ligand and matrix engineering,https://www.nature.com/articles/s41467-026-75934-5,,Physical sciences : Nature Communications subject feeds,2026-07-22 00:00:00+00:00,,Zugang Liu,,"Efficient and air-stable near-infrared emitters are needed for compact optical systems, but translating highly emissive molecular triplet emitters into processable bulk solids remains challenging because aggregation, molecular motion and oxygen deactivate long-lived excited states. Here we show that a molecular hybrid halide glass can serve as a protective and regulating host for the triplet emission of molybdenum cluster. By comparing isostructural cluster salts with chloride, bromide and iodide terminal ligands, we establish how apical halide chemistry controls electronic structure and near-infrared radiative dynamics. The chloride-terminated cluster shows the highest efficiency among the molecular salts. When incorporated into a cadmium chloride-based molecular hybrid glass, the clusters become molecularly dispersed, while matrix-dictated halide redistribution and amorphous confinement suppress aggregation, vibrational deactivation and oxygen accessibility. The optimized glass achieves 96.95% internal quantum efficiency and 91.43% external quantum efficiency in air, enabling compact near-infrared illumination for imaging applications.",nature_html
Online aging prediction of fuel cells under multi-condition operation using global adaptive spectrum and local dynamic interaction model,https://www.sciencedirect.com/science/article/pii/S0306261926010792?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-07-22 00:00:00+00:00,,Daming Zhou,,,
